horario,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
12:56:25,8.5,9.5,8658944,66417914,86742100,1671627385,4
13:00:05,8.8,9.5,12304384,98730616,130674632,1671627605,5
13:02:45,8.9,9.5,15011840,123025326,163408664,1671627765,6
13:05:11,8.1,9.5,17739776,148410171,198526096,1671627911,6
,,,,,,,
12:58:30,8.9,9.3,10678272,84509889,111226421,1671627510,5
13:08:50,6.9,9.3,22585344,194266962,261632576,1671628130,7
,,,,,,,
12:39:48,7.5,9.2,126976,564240,681213,1671626388,1
12:47:21,7.9,9.2,2056192,14138325,17758573,1671626841,2
,,,,,,,
,,,,,,,
12:49:13,8.2,9.1,3014656,21523484,27444808,1671626953,3
12:58:53,8.8,9.1,10833920,85944161,113412917,1671627533,5
13:07:35,6.7,9.1,20967424,178578989,239718550,1671628055,7
,,,,,,,
12:52:02,8.3,9,4833280,35186590,45319884,1671627122,3
13:01:48,7.8,9,13885440,112289749,148977063,1671627708,5
13:07:30,9.2,9,20901888,177351658,237684931,1671628050,7
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:58:00,8.8,8.8,10158080,79989032,105099328,1671627480,5
12:59:00,8.8,8.8,11194368,88933396,117195048,1671627540,5
12:59:23,9.0,8.8,11350016,90390232,119423258,1671627563,5
13:10:00,7.0,8.8,24125440,208861090,281692642,1671628200,7
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:04:41,8.0,8.7,17096704,142686589,190732449,1671627881,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:39:16,5.9,8.5,36864,13659,6248,1671626356,0
12:55:35,8.4,8.5,7880704,60155681,78463440,1671627335,4
13:02:20,7.0,8.5,14528512,119115048,158617267,1671627740,6
13:02:50,8.9,8.5,15085568,124251851,165419277,1671627770,6
,,,,,,,
,,,,,,,
,,,,,,,
12:46:31,7.9,8.3,1785856,12155357,15260081,1671626791,2
13:13:09,8.4,8.3,27983872,244501209,330571995,1671628389,7
,,,,,,,
,,,,,,,
,,,,,,,
13:06:15,9.3,8.2,19181568,161053120,215441578,1671627975,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:57:30,8.7,8.1,9633792,75327215,98757161,1671627450,5
,,,,,,,
,,,,,,,
12:55:10,8.4,8,7495680,57035694,74336308,1671627310,4
13:01:05,8.9,8,13332480,107533500,142491577,1671627665,5
13:06:00,6.9,8,19017728,159890454,214199213,1671627960,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:54:20,8.4,7.8,6717440,50853803,66143720,1671627260,4
12:58:05,8.8,7.8,10235904,80943720,106678615,1671627485,5
13:01:59,8.9,7.8,13942784,112555843,149179030,1671627719,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:39:21,6.9,7.7,49152,32212,25821,1671626361,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:53:50,8.4,7.5,6324224,47711125,61964488,1671627230,4
13:01:31,8.9,7.5,13774848,111120067,147065283,1671627691,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:59:05,8.8,7.3,11268096,89865030,118734746,1671627545,5
12:59:53,8.8,7.3,11862016,94844291,125402184,1671627593,5
13:00:23,8.8,7.3,12386304,99223910,131298633,1671627623,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:49:45,8.2,7.2,3485696,25151263,32147174,1671626985,3
12:57:35,8.7,7.2,9707520,76290682,100343283,1671627455,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:54:45,8.4,7.1,7102464,53955099,70254556,1671627285,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:40:13,7.5,7,204800,1087787,1331288,1671626413,1
12:50:35,8.3,7,4018176,29084266,37298157,1671627035,3
,,,,,,,
,,,,,,,
,,,,,,,
12:49:20,8.2,6.9,3223552,23158687,29533519,1671626960,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:46:06,7.9,6.8,1646592,11155627,14003103,1671626766,2
12:49:38,8.2,6.8,3276800,23537238,30060400,1671626978,3
12:52:14,8.3,6.8,4874240,35355817,45451189,1671627134,4
12:55:51,8.3,6.8,7950336,60793908,79508239,1671627351,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:50:03,8.3,6.7,3547136,25492357,32612820,1671627003,3
12:55:26,8.3,6.7,7561216,57682067,75394973,1671627326,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:51:00,8.3,6.5,4280320,31037462,39846070,1671627060,3
12:51:25,8.3,6.5,4542464,33001646,42404183,1671627085,3
12:53:20,8.4,6.5,5931008,44485479,57661277,1671627200,4
12:55:01,8.3,6.5,7180288,54590434,71298254,1671627301,4
12:57:40,8.8,6.5,9764864,76815270,101205042,1671627460,5
13:01:36,8.9,6.5,13856768,112037262,148569183,1671627696,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:51:50,8.3,6.3,4804608,34972560,44973036,1671627110,3
12:53:55,8.4,6.3,6397952,48390460,63085222,1671627235,4
12:56:55,8.8,6.3,9101312,70068983,91427833,1671627415,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:54:11,8.3,6.2,6402048,48399784,63094731,1671627251,4
12:54:25,8.4,6.2,6782976,51491637,67194907,1671627265,4
,,,,,,,
,,,,,,,
,,,,,,,
13:00:53,8.8,6.1,12898304,103634939,137209707,1671627653,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:40:38,7.6,6,278528,1606895,1978260,1671626438,1
12:47:51,7.9,6,2207744,15158491,19038365,1671626871,3
12:52:55,8.4,6,5595136,41879982,54355643,1671627175,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:50:28,8.3,5.8,3809280,27467457,35209741,1671627028,3
12:53:25,8.4,5.8,5996544,45167451,58785770,1671627205,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:45:41,7.9,5.7,1507328,10158902,12747385,1671626741,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:41:03,7.6,5.5,356352,2127997,2626849,1671626463,1
12:54:50,8.4,5.5,7172096,54586822,71296202,1671627290,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:48:30,8.1,5.3,2682880,18957386,23957888,1671626910,3
12:50:10,8.3,5.3,3751936,27096134,34692538,1671627010,3
12:55:15,8.4,5.3,7561216,57678140,75392548,1671627315,4
12:55:40,8.4,5.3,7946240,60790547,79506358,1671627340,4
12:56:05,8.5,5.3,8331264,63914340,83631542,1671627365,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:43:39,7.9,5,823296,5235025,6512372,1671626619,2
12:48:55,8.2,5,2953216,21096624,26815290,1671626935,3
12:56:39,8.4,5,8728576,67035053,87745946,1671627399,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:50:53,8.3,4.8,4071424,29425679,37753797,1671627053,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:56:30,8.5,4.6,8724480,67023316,87738502,1671627390,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:45:16,7.9,4.5,1372160,9160005,11490681,1671626716,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:51:18,8.3,4.3,4333568,31388563,40315090,1671627078,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:54:36,8.3,4.2,6787072,51495366,67197162,1671627276,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:48:00,8.0,4,2408448,16739565,20987406,1671626880,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:53:45,8.4,3.8,6103040,45937933,59679625,1671627225,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:41:28,7.6,3.7,434176,2645116,3272877,1671626488,1
12:44:35,7.9,3.7,1212416,8082900,10109778,1671626675,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:44:10,7.9,3.5,1073152,7079330,8848739,1671626650,2
12:52:21,8.3,3.5,5128192,37538175,48199275,1671627141,4
12:52:30,8.4,3.5,5230592,38700230,50146150,1671627150,4
12:52:51,8.4,3.5,5529600,41179023,53191039,1671627171,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:48:05,8.0,3.3,2457600,17221712,21783612,1671626885,3
12:48:35,8.2,3.3,2727936,19411864,24712983,1671626915,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:47:44,7.9,3.2,2195456,15144301,19019261,1671626864,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:45:50,7.9,3,1630208,11078150,13881999,1671626750,2
12:50:30,8.3,3,3858432,27897369,35695445,1671627030,3
12:51:20,8.3,3,4390912,31814324,40799070,1671627080,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:46:15,7.9,2.8,1773568,12076279,15138274,1671626775,2
12:46:40,7.9,2.8,1904640,13078745,16401290,1671626800,2
12:47:05,7.9,2.8,2043904,14063976,17643290,1671626825,2
12:47:30,7.9,2.8,2183168,15053593,18885484,1671626850,2
12:49:00,8.2,2.8,2990080,21439080,27383498,1671626940,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:43:45,7.9,2.5,937984,6028789,7534117,1671626625,2
12:45:00,7.9,2.5,1351680,9084129,11371203,1671626700,2
12:45:25,7.9,2.5,1495040,10081966,12626852,1671626725,2
12:48:25,8.1,2.5,2539520,17791365,22428868,1671626905,3
12:48:50,8.2,2.5,2805760,19919528,25255594,1671626930,3
12:49:40,8.2,2.5,3338240,23975387,30563910,1671626980,3
12:51:43,8.3,2.5,4599808,33374277,42889760,1671627103,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:44:51,7.9,2.3,1228800,8165168,10238340,1671626691,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:45:48,7.9,1.7,1585152,10614173,13163717,1671626748,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:41:53,7.6,1.5,507904,3159689,3914901,1671626513,1
12:42:25,7.6,1.5,643072,4104563,5109379,1671626545,0
12:42:50,7.6,1.5,716800,4609959,5745228,1671626570,2
12:43:40,7.9,1.5,839680,5381217,6694091,1671626620,2
12:44:30,7.9,1.5,1118208,7407546,9243051,1671626670,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:39:30,7.5,1.3,114688,489471,586737,1671626370,1
12:39:55,7.6,1.3,188416,1016681,1246351,1671626395,1
12:40:20,7.6,1.3,262144,1535439,1893146,1671626420,1
12:41:35,7.6,1.3,491520,3081589,3824975,1671626495,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:41:33,7.6,1.2,466944,2860946,3471613,1671626493,1
12:42:00,7.6,1.2,565248,3594635,4469814,1671626520,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:39:25,7.5,1,69632,158837,156974,1671626365,1
12:40:45,7.6,1,339968,2052988,2539406,1671626445,1
12:41:10,7.6,1,417792,2570736,3185704,1671626470,1
12:41:55,7.6,1,524288,3277247,4045533,1671626515,1
12:42:18,7.6,1,585728,3674206,4561066,1671626538,1
12:42:22,7.6,1,618496,3857410,4737570,1671626542,1
12:42:23,7.6,1,618496,3890552,4760784,1671626543,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:39:52,7.5,0.8,163840,747495,856839,1671626392,1
12:40:40,7.6,0.8,294912,1723202,2107392,1671626440,1
12:41:05,7.6,0.8,372736,2245784,2757367,1671626465,1
12:41:07,7.6,0.8,389120,2312043,2803775,1671626467,1
12:41:08,7.6,0.8,393216,2345131,2826945,1671626468,1
12:41:29,7.6,0.8,438272,2678203,3296045,1671626489,1
12:41:30,7.6,0.8,446464,2761684,3402107,1671626490,1
12:41:54,7.6,0.8,516096,3192777,3938071,1671626514,1
12:42:20,7.6,0.8,602112,3791182,4691194,1671626540,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:41:04,7.6,0.7,364544,2161265,2650171,1671626464,1
12:41:57,7.6,0.7,536576,3343423,4091873,1671626517,1
12:41:58,7.6,0.7,540672,3376509,4115039,1671626518,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:39:28,7.5,0.5,86016,257882,226274,1671626368,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:38:51,4.6,0.3,28672,7658,3040,1671626331,0
12:38:58,4.6,0.3,28672,9360,3952,1671626338,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:37:32,7.5,0.3,53374976,684395689,944245942,1671629852,0
13:37:51,7.5,0.3,53383168,684401279,944249310,1671629871,0
12:38:15,4.6,0.2,12288,2474,1120,1671626295,0
12:38:18,4.6,0.2,12288,2864,1240,1671626298,0
12:38:24,4.6,0.2,16384,3734,1556,1671626304,0
12:38:34,4.6,0.2,20480,5196,2156,1671626314,0
12:38:38,4.6,0.2,20480,5770,2356,1671626318,0
12:38:40,4.6,0.2,24576,6120,2512,1671626320,0
12:38:42,4.6,0.2,24576,6380,2592,1671626322,0
12:38:54,4.6,0.2,28672,8516,3520,1671626334,0
12:39:01,4.6,0.2,32768,9750,4072,1671626341,0
12:39:05,4.6,0.2,36864,10270,4232,1671626345,0
12:39:19,5.9,0.2,40960,21933,11384,1671626359,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12:42:27,7.6,0.2,643072,4104983,5109579,1671626547,0
12:42:30,7.6,0.2,647168,4144710,5172547,1671626550,0
12:42:35,7.6,0.2,647168,4145682,5172987,1671626555,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
