horario,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
14:15:57,40.2,36.6,26210304,232215445,309051466,1671200158,7
,,,,,,,
,,,,,,,
13:53:20,57.3,36.4,2707456,19863442,25113983,1671198801,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:02:27,36.3,36,10113024,81233073,105700355,1671199348,5
,,,,,,,
,,,,,,,
13:58:47,35.1,35.6,6668288,51795120,66764533,1671199128,4
14:01:57,63.4,35.6,9588736,76484067,99308765,1671199318,5
,,,,,,,
,,,,,,,
,,,,,,,
13:49:48,56.1,35.4,1327104,9290118,11643725,1671198589,2
14:00:27,35.3,35.4,8224768,64353330,83190346,1671199228,4
14:02:02,63.4,35.4,9662464,77494627,100936252,1671199323,5
14:04:03,36.7,35.4,11751424,95987526,125684643,1671199444,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:58:22,35.1,34.7,6283264,48614393,62594914,1671199103,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:59:37,33.5,34.3,7446528,58055714,74956557,1671199178,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:11:57,71.3,34,20922368,181708050,241071968,1671199918,7
14:12:56,64.5,34,21856256,190743592,253519575,1671199977,7
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:52:55,53.4,33.7,2449408,17760722,22359848,1671198776,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:51:55,56.2,33,2027520,14502359,18138651,1671198716,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:11:47,70.9,32.7,20787200,178785616,236285787,1671199908,7
14:11:52,70.9,32.7,20848640,180410879,238956596,1671199913,7
14:12:02,73.7,32.7,21000192,182600389,242517210,1671199923,7
14:16:21,65.3,32.6,26464256,235206755,313594779,1671200182,7
,,,,,,,
,,,,,,,
14:00:18,45.3,32.3,7905280,61867059,80136407,1671199219,4
14:07:17,38.9,32.3,15118336,127008039,167489010,1671199638,6
,,,,,,,
,,,,,,,
13:57:52,34.6,32,5885952,45333606,58289537,1671199073,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:57:57,34.7,31,5955584,46039939,59432771,1671199078,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:48:58,56.7,30.7,1052672,7259537,9083586,1671198539,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:06:32,68.8,30.3,14303232,118039954,154562319,1671199593,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:58:27,35.1,30,6348800,49284094,63685686,1671199108,4
14:00:00,35.2,30,7725056,59904667,77100452,1671199201,4
,,,,,,,
,,,,,,,
13:55:02,32.2,29.9,3784704,28281540,35999625,1671198903,3
,,,,,,,
,,,,,,,
,,,,,,,
13:58:13,45.2,29.7,5963776,46065196,59467223,1671199094,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:04:28,35.1,29.3,12181504,99515187,130070240,1671199469,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:49:23,61.5,29,1191936,8275977,10372277,1671198564,2
13:57:27,34.3,29,5554176,42641094,54927388,1671199048,4
14:06:42,69.8,29,14426112,120367438,158378032,1671199603,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:58:52,35.1,28.7,6733824,52455593,67829038,1671199133,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:59:42,33.5,28.3,7512064,58709890,76018369,1671199183,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:00:32,35.3,28,8290304,64980764,84211812,1671199233,4
14:04:33,35.1,28,12255232,100479445,131638047,1671199474,5
14:06:02,35.3,28,13811712,113869347,149379895,1671199563,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:57:22,34.3,27.7,5488640,41883304,53709320,1671199043,4
14:00:57,35.4,27.7,8675328,68135735,88317747,1671199258,4
14:04:58,34.9,27.7,12693504,104097688,136173415,1671199499,5
14:07:52,36.5,27.7,15765504,133097493,175683333,1671199673,6
,,,,,,,
,,,,,,,
13:59:17,35.0,27.6,7131136,55580862,71920055,1671199158,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:54:17,31.1,27,3444736,25624875,32554467,1671198858,3
13:54:43,30.8,27,3710976,27639269,35161408,1671198884,3
14:00:07,35.2,27,7897088,61863116,80134394,1671199208,4
14:05:57,35.3,27,13729792,112861323,147756601,1671199558,5
14:06:37,68.8,27,14356480,119341852,156715462,1671199598,6
,,,,,,,
,,,,,,,
14:03:20,60.5,26.9,10788864,87401089,114206707,1671199401,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:53:52,57.4,26.3,3178496,23608912,29939771,1671198833,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:05:03,35.0,26,12783616,105069044,137742175,1671199504,5
,,,,,,,
,,,,,,,
14:03:51,60.8,25.8,11309056,91938839,120239580,1671199432,5
,,,,,,,
,,,,,,,
,,,,,,,
13:57:43,44.7,25.7,5578752,42808936,55190229,1671199064,4
,,,,,,,
14:01:27,66.5,25.5,9109504,72237864,93715061,1671199288,5
14:04:21,61.0,25.5,11825152,96437912,126215705,1671199462,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:01:22,66.5,25,9052160,71216619,92027167,1671199283,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:59:53,45.3,24.8,7516160,58714123,76020668,1671199194,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:53:45,57.4,24.2,2973696,21946275,27818067,1671198826,3
14:02:22,51.4,24.2,9859072,78994703,102788315,1671199343,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:08,32.2,23.8,3969024,29639416,37748016,1671198909,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:54:35,45.9,23.2,3502080,26002163,33060935,1671198876,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:53:27,57.3,23,2912256,21492310,27177269,1671198808,3
14:01:06,45.5,23,8675328,68147871,88325524,1671199267,4
14:01:32,66.7,23,9166848,72975670,94929554,1671199293,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:05:27,36.6,22.8,13209600,108318853,141715060,1671199528,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:48:33,56.6,22.2,913408,6248422,7811439,1671198514,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:33,32.3,21,4239360,31655312,40348619,1671198934,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:44:45,54.9,20.2,167936,1086478,1346715,1671198286,1
,,,,,,,
,,,,,,,
13:44:20,55.8,20,98304,569290,694678,1671198261,1
13:53:02,53.8,20,2641920,19358133,24381865,1671198783,3
13:56:52,65.1,20,5083136,38174038,48658520,1671199013,4
13:56:57,65.1,20,5136384,38955912,49943954,1671199018,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:54:10,31.1,19.8,3244032,23999587,30463128,1671198851,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:56:22,32.5,19,4759552,35454959,45216334,1671198983,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:57,32.1,17.5,4497408,33419879,42566414,1671198958,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:52:37,33.3,17,2412544,17598258,22183468,1671198758,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:52:32,56.2,16.8,2367488,17115636,21397820,1671198753,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:17:23,66.0,16.2,27934720,249321748,332684509,1671200244,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:26,55.4,15.3,4026368,29984228,38196592,1671198927,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:45:10,55.4,15,245760,1602351,1991545,1671198311,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:58,32.0,14.1,4497408,33609142,42859654,1671198959,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:51:12,56.1,13.1,1863680,13333798,16680928,1671198673,2
13:56:17,32.4,13.1,4579328,34268259,43702301,1671198978,3
,,,,,,,
,,,,,,,
,,,,,,,
13:47:13,51.6,13,618496,4179236,5218985,1671198434,1
13:50:47,56.1,13,1724416,12300107,15386439,1671198648,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:49:07,61.5,12.9,1175552,8182942,10229492,1671198548,2
13:52:02,56.2,12.9,2142208,15398310,19264226,1671198723,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:27,32.3,12.2,4059136,30287873,38577463,1671198928,3
13:55:51,55.5,12.2,4292608,31978277,40760716,1671198952,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:55:52,49.8,12.1,4317184,32266957,41125489,1671198953,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:53:07,54.5,12,2682880,19773063,25048735,1671198788,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:49:57,56.1,11.9,1449984,10226981,12794611,1671198598,2
13:54:37,39.7,11.9,3551232,26421980,33531401,1671198878,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:50:22,61.7,11.2,1589248,11264478,14091674,1671198623,2
13:48:17,56.6,11.1,897024,6144704,7650532,1671198498,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:35:23,76.3,11.1,41373696,565814435,766670480,1671201324,0
13:47:38,64.5,11,692224,4693783,5861292,1671198459,1
13:49:32,56.1,11,1314816,9200078,11504347,1671198573,2
13:51:37,61.7,11,2002944,14359883,17960700,1671198698,2
13:52:57,53.4,11,2502656,18189717,22839334,1671198778,3
,,,,,,,
,,,,,,,
14:29:16,59.8,11,47046656,445113961,600814736,1671200957,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:48:42,56.7,10.1,1036288,7175005,8951152,1671198523,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:46:01,51.6,9.2,397312,2646616,3290198,1671198362,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:45:42,30.7,6.9,376832,2566836,3199144,1671198343,1
13:49:27,56.1,6.9,1224704,8530387,10639379,1671198568,2
13:51:07,56.1,6.9,1777664,12662893,15808382,1671198668,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:50:42,56.1,6.1,1642496,11621624,14506453,1671198643,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:51:32,61.7,6,1916928,13683335,17082379,1671198693,2
,,,,,,,
,,,,,,,
,,,,,,,
13:46:57,51.6,5.9,606208,4130247,5146667,1671198418,1
13:47:22,51.6,5.9,679936,4648885,5795423,1671198443,1
13:51:10,56.1,5.9,1814528,12861136,15947400,1671198671,2
13:51:56,56.2,5.9,2043904,14567872,18184733,1671198717,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:48:40,56.7,5.1,983040,6700173,8219417,1671198521,2
13:49:02,61.5,5.1,1085440,7503235,9344822,1671198543,2
13:49:52,56.1,5.1,1363968,9553356,11919176,1671198593,2
13:49:55,56.1,5.1,1404928,9750573,12057764,1671198596,2
,,,,,,,
,,,,,,,
,,,,,,,
14:06:23,54.4,5.1,13848576,114250116,149971124,1671199584,0
,,,,,,,
,,,,,,,
,,,,,,,
13:44:27,55.7,5,151552,1007501,1252500,1671198268,1
13:45:12,55.4,5,266240,1717533,2117587,1671198313,1
13:47:47,54.8,5,757760,5156814,6426809,1671198468,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:11:31,50.0,5,20254720,174242805,230796885,1671199892,0
,,,,,,,
,,,,,,,
13:44:22,55.8,4.9,114688,684947,821026,1671198263,1
13:45:15,55.4,4.9,286720,1816839,2187139,1671198316,1
13:46:07,51.6,4.9,450560,3029896,3756635,1671198368,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:44:02,55.8,4,77824,482840,588686,1671198243,1
13:44:52,54.9,4,229376,1522666,1897032,1671198293,1
13:45:17,55.5,4,303104,2041517,2544573,1671198318,1
13:46:32,51.6,4,532480,3618897,4508780,1671198393,1
13:47:42,54.8,4,708608,4812055,5987453,1671198463,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:45:35,55.5,3.1,323584,2124224,2641261,1671198336,1
,,,,,,,
,,,,,,,
,,,,,,,
13:43:58,55.7,3,40960,184050,177088,1671198239,1
13:43:59,55.7,3,49152,217017,200136,1671198240,1
13:44:25,55.8,3,131072,783847,890168,1671198266,1
13:44:50,54.9,3,204800,1300677,1541910,1671198291,1
13:45:14,55.4,3,278528,1783751,2163969,1671198315,1
13:45:40,30.7,3,360448,2340574,2839575,1671198341,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:52:16,56.2,2,2154496,15490974,19399071,1671198737,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:56:37,42.6,2,4792320,35825543,45786396,1671198998,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:43:46,61.0,1,4096,392,312,1671198227,0
13:48:03,57.0,1,770048,5219257,6514475,1671198484,0
13:48:05,57.0,1,770048,5219893,6514707,1671198486,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:52:20,56.2,1,2154496,15494535,19403384,1671198741,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13:56:41,42.6,1,4792320,35826877,45787042,1671199002,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:01:07,45.5,1,8675328,68151397,88330277,1671199268,0
14:01:10,45.5,1,8675328,68151889,88330441,1671199271,0
14:01:12,45.5,1,8683520,68160085,88343196,1671199273,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:06:20,48.3,1,13844480,114238883,149955904,1671199581,0
14:06:22,48.3,1,13848576,114247162,149968790,1671199583,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:11:33,50.0,1,20254720,174245804,230801042,1671199894,0
14:11:37,50.0,1,20262912,174255243,230814588,1671199898,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:17:22,52.9,1,27934720,249318992,332682345,1671200243,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:23:17,55.7,1,36864000,339574114,456194619,1671200598,0
14:23:20,55.7,1,36864000,339574678,456194851,1671200601,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:29:17,59.8,1,47050752,445116814,600818893,1671200958,0
14:29:21,59.8,1,47050752,445117572,600819123,1671200962,0
14:29:22,59.8,1,47054848,445127063,600833193,1671200963,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:35:20,63.4,1,41369600,565802042,766654282,1671201321,0
