,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
62,171,172,17.2,4.5,7704576,6876881,9910568,1671213173,2
63,141,142,17.2,4.0,5812224,5333315,7603037,1671213142,2
64,170,171,17.2,4.0,7532544,6755163,9712485,1671213172,2
65,196,197,17.3,4.0,8720384,7817093,11248022,1671213198,2
66,220,221,17.3,4.0,9568256,8636427,12393335,1671213222,2
67,42,43,17.0,3.6,1994752,1760119,2546972,1671213043,2
68,115,116,17.2,3.6,4612096,4279836,6074790,1671213116,2
69,120,121,17.2,3.6,5488640,4877160,7042327,1671213121,2
70,14,15,16.8,3.5,458752,452142,630457,1671213015,2
71,15,16,16.8,3.5,630784,576998,826992,1671213016,2
72,38,39,16.9,3.5,1298432,1272714,1770289,1671213039,2
73,58,59,17.0,3.5,2215936,2084162,2943294,1671213059,2
74,64,65,17.0,3.5,2486272,2327413,3292789,1671213065,2
75,67,68,17.0,3.5,3010560,2694057,3877533,1671213068,2
76,89,90,17.0,3.5,3510272,3265218,4625872,1671213090,2
77,116,117,17.2,3.5,4784128,4398395,6266419,1671213117,2
78,144,145,17.2,3.5,6332416,5696398,8182604,1671213145,2
79,166,167,17.2,3.5,6823936,6274916,8937682,1671213168,2
80,245,246,17.3,3.5,18968576,9561247,13719337,1671213247,2
81,247,248,17.3,3.5,19316736,9811961,14113353,1671213249,2
82,94,95,17.1,3.1,4382720,3871838,5596111,1671213095,2
83,167,168,17.2,3.1,7012352,6396922,9134905,1671213169,2
84,13,14,16.8,3.0,278528,334164,435720,1671213014,2
85,39,40,16.9,3.0,1474560,1394274,1965251,1671213040,2
86,43,44,17.0,3.0,2162688,1882475,2744425,1671213044,2
87,63,64,17.0,3.0,2310144,2210129,3103598,1671213064,2
88,90,91,17.0,3.0,3682304,3389487,4823076,1671213091,2
89,92,93,17.1,3.0,4026368,3631609,5210754,1671213093,2
90,145,146,17.2,3.0,6508544,5819838,8378052,1671213146,2
91,169,170,17.2,3.0,7364608,6633011,9516921,1671213171,2
92,192,193,17.3,3.0,8028160,7333742,10472202,1671213194,2
93,195,196,17.3,3.0,8552448,7700744,11058154,1671213197,2
94,246,247,17.3,3.0,19148800,9662757,13911958,1671213248,2
95,250,251,17.3,3.0,19451904,9927113,14274449,1671213252,2
96,286,287,17.3,3.0,19488768,10337013,14651142,1671213288,2
97,41,42,17.0,2.6,1810432,1632736,2348503,1671213042,2
98,65,66,17.0,2.6,2666496,2446552,3485700,1671213066,2
99,119,120,17.2,2.6,5308416,4759044,6850284,1671213120,2
100,143,144,17.2,2.6,6152192,5578472,7992795,1671213144,2
101,219,220,17.3,2.6,9392128,8516993,12200683,1671213221,2
102,244,245,17.3,2.6,18800640,9438875,13524874,1671213246,2
103,2,3,16.8,2.5,4096,20021,16889,1671213003,2
104,12,13,16.8,2.5,102400,219188,245202,1671213013,2
105,16,17,16.8,2.5,798720,695940,1019256,1671213017,2
106,66,67,17.0,2.5,2834432,2569676,3679532,1671213067,2
107,69,70,17.0,2.5,3268608,2878032,4171243,1671213070,2
108,71,72,17.0,2.5,3305472,2932036,4237924,1671213072,2
109,82,83,17.0,2.5,3321856,3069170,4361714,1671213083,2
110,118,119,17.2,2.5,5128192,4634568,6651287,1671213119,2
111,146,147,17.2,2.5,6590464,5886508,8478360,1671213147,2
112,194,195,17.3,2.5,8380416,7575460,10859248,1671213196,2
113,210,211,17.3,2.5,8859648,8069678,11537994,1671213212,2
114,229,230,17.3,2.5,9953280,8983954,12895073,1671213231,2
115,294,295,17.3,2.5,19496960,10424225,14730080,1671213296,2
116,222,223,17.3,2.1,9912320,8877516,12778923,1671213224,2
117,18,19,16.9,2.0,1056768,882354,1312233,1671213019,2
118,40,41,16.9,2.0,1646592,1515502,2158220,1671213041,2
119,46,47,17.0,2.0,2199552,1939030,2811206,1671213047,2
120,0,1,16.8,100.0,0,0,0,1671213601,3
121,39,40,17.0,7.0,2461696,1976358,3068386,1671213640,3
122,44,45,17.1,6.6,4202496,3141798,4950396,1671213645,3
123,146,147,17.7,6.5,12660736,9571559,14895072,1671213747,3
124,118,119,17.5,6.1,9732096,7421097,11508337,1671213719,3
125,197,198,17.8,6.0,16961536,12849204,19974414,1671213798,3
126,17,18,16.9,5.6,1576960,1184592,1855279,1671213618,3
127,18,19,16.9,5.6,1929216,1405786,2230119,1671213619,3
128,41,42,17.0,5.6,3162112,2421630,3776645,1671213642,3
129,42,43,17.0,5.6,3510272,2645582,4151058,1671213643,3
130,142,143,17.7,5.6,11272192,8664950,13388766,1671213743,3
131,143,144,17.7,5.6,11620352,8894092,13767622,1671213744,3
132,145,146,17.7,5.6,12304384,9341604,14517067,1671213746,3
133,171,172,17.8,5.6,14647296,11100958,17250081,1671213772,3
134,218,219,17.8,5.6,17543168,13470029,20813392,1671213819,3
135,219,220,17.8,5.6,17891328,13698632,21192122,1671213820,3
136,247,248,17.9,5.6,20905984,15851508,24667166,1671213848,3
137,93,94,17.4,5.5,7847936,5951390,9251912,1671213694,3
138,14,15,16.8,5.1,540672,511180,722378,1671213615,3
139,40,41,17.0,5.1,2768896,2198072,3401134,1671213641,3
140,65,66,17.1,5.1,4829184,3747530,5775711,1671213666,3
141,69,70,17.2,5.1,6225920,4655545,7292529,1671213670,3
142,94,95,17.4,5.1,8196096,6178333,9628018,1671213695,3
143,116,117,17.4,5.1,9039872,6976304,10757544,1671213717,3
144,119,120,17.5,5.1,10072064,7651200,11888503,1671213720,3
145,167,168,17.8,5.1,13254656,10191015,15739806,1671213768,3
146,170,171,17.8,5.1,14295040,10869044,16870198,1671213771,3
147,194,195,17.8,5.1,15921152,12168356,18843009,1671213795,3
148,221,222,17.9,5.1,18591744,14153391,21947251,1671213822,3
149,245,246,18.0,5.1,20176896,15385970,23861643,1671213846,3
150,16,17,16.8,4.6,1232896,964018,1481783,1671213617,3
151,91,92,17.3,4.6,7143424,5501307,8502695,1671213692,3
152,121,122,17.6,4.6,10682368,8045169,12548942,1671213722,3
153,193,194,17.8,4.6,15577088,11941379,18465437,1671213794,3
154,195,196,17.8,4.6,16265216,12399446,19223224,1671213796,3
155,196,197,17.8,4.6,16613376,12626909,19600487,1671213797,3
156,220,221,17.8,4.6,18235392,13929466,21571123,1671213821,3
157,244,245,18.0,4.6,19869696,15166725,23488365,1671213845,3
158,248,249,18.0,4.6,21250048,16079776,25004231,1671213849,3
159,144,145,17.7,4.5,11968512,9116790,14142336,1671213745,3
160,66,67,17.2,4.1,5165056,3977242,6152680,1671213667,3
161,67,68,17.2,4.1,5521408,4204125,6531076,1671213668,3
162,92,93,17.3,4.1,7503872,5728314,8877225,1671213693,3
163,117,118,17.5,4.1,9379840,7196734,11132842,1671213718,3
164,120,121,17.6,4.1,10428416,7876860,12266844,1671213721,3
165,169,170,17.8,4.1,13950976,10637399,16490026,1671213770,3
166,222,223,17.9,4.1,18935808,14387279,22328851,1671213823,3
167,223,224,17.9,4.1,19283968,14615291,22708062,1671213824,3
168,249,250,18.0,4.0,21471232,16244643,25240807,1671213850,3
169,15,16,16.8,3.6,884736,740056,1102724,1671213616,3
170,43,44,17.0,3.6,3854336,2871815,4528826,1671213644,3
171,68,69,17.2,3.6,5869568,4435222,6915173,1671213669,3
172,90,91,17.3,3.6,6803456,5271782,8122484,1671213691,3
173,95,96,17.4,3.6,8540160,6407621,10008758,1671213696,3
174,246,247,18.0,3.6,20516864,15616369,24196057,1671213847,3
175,70,71,17.2,3.5,6389760,4780421,7486199,1671213671,3
176,192,193,17.8,3.5,15228928,11717254,18088368,1671213793,3
177,168,169,17.8,3.1,13602816,10414048,16115886,1671213769,3
178,172,173,17.8,3.1,14999552,11324021,17627372,1671213773,3
179,47,48,17.1,3.0,4292608,3207478,5023279,1671213648,3
180,145,146,17.8,10.5,19083264,13480997,21631791,1671214347,4
181,242,243,18.2,9.6,29323264,20946465,33425966,1671214444,4
182,64,65,17.4,9.1,7131136,5119909,8222058,1671214266,4
183,116,117,17.7,9.1,13987840,9989889,16000185,1671214318,4
184,118,119,17.7,9.1,15069184,10652524,17114915,1671214320,4
185,65,66,17.4,9.0,7647232,5451286,8776920,1671214267,4
186,117,118,17.7,9.0,14503936,10320356,16557061,1671214319,4
187,196,197,18.0,9.0,25464832,18023238,28884083,1671214398,4
188,43,44,17.4,8.6,6328320,4405439,7126338,1671214245,4
189,141,142,17.7,8.6,17006592,12149268,19398156,1671214343,4
190,221,222,18.2,8.6,28397568,20129874,32274215,1671214423,4
191,167,168,17.8,8.5,20455424,14586097,23299193,1671214369,4
192,13,14,17.3,8.2,790528,642557,975499,1671214214,4
193,16,17,17.3,8.2,2367488,1641248,2655697,1671214217,4
194,66,67,17.5,8.2,8212480,5827823,9340725,1671214268,4
195,94,95,17.6,8.2,12627968,8880428,14283200,1671214296,4
196,166,167,17.8,8.2,19931136,14252840,22740183,1671214368,4
197,246,247,18.2,8.2,31408128,22271930,35657324,1671214448,4
198,68,69,17.5,8.1,9248768,6498668,10473171,1671214270,4
199,90,91,17.5,8.1,10534912,7550951,12050629,1671214292,4
200,119,120,17.7,8.1,15552512,10985617,17675903,1671214321,4
201,217,218,18.0,8.1,26300416,18793878,29990412,1671214419,4
202,219,220,18.1,8.1,27353088,19468955,31117172,1671214421,4
203,14,15,17.3,7.7,1318912,978225,1533634,1671214215,4
204,40,41,17.3,7.7,4722688,3359793,5437546,1671214242,4
205,91,92,17.6,7.6,11059200,7883445,12611780,1671214293,4
206,169,170,17.8,7.6,21504000,15251070,24413338,1671214371,4
207,39,40,17.3,7.2,4206592,3074306,4881765,1671214241,4
208,42,43,17.3,7.2,5812224,4071661,6561432,1671214244,4
209,194,195,18.0,7.2,24432640,17357149,27766021,1671214396,4
210,41,42,17.3,7.1,5246976,3734066,5998406,1671214243,4
211,67,68,17.5,7.1,8691712,6122099,9907094,1671214269,4
212,92,93,17.6,7.1,11579392,8214527,13167570,1671214294,4
213,143,144,17.8,7.1,18038784,12815977,20517323,1671214345,4
214,191,192,18.0,7.1,22863872,16357263,26087078,1671214393,4
215,247,248,18.2,7.1,31842304,22558102,36127147,1671214449,4
216,170,171,17.9,6.7,22024192,15585059,24977273,1671214372,4
217,192,193,18.0,6.7,23379968,16686056,26644326,1671214394,4
218,244,245,18.2,6.7,30318592,21607558,34537718,1671214446,4
219,93,94,17.6,6.6,12103680,8546416,13762817,1671214295,4
220,120,121,17.7,6.6,15904768,11207838,18007921,1671214322,4
221,193,194,18.0,6.6,23904256,17016993,27201866,1671214395,4
222,15,16,17.3,6.2,1802240,1262186,2094199,1671214216,4
223,38,39,17.3,6.2,3678208,2695585,4316425,1671214240,4
224,89,90,17.5,6.2,10018816,7218914,11490945,1671214291,4
225,195,196,18.0,6.2,24944640,17692835,28328096,1671214397,4
226,220,221,18.1,6.2,27873280,19798807,31716617,1671214422,4
227,17,18,17.3,5.8,2883584,1969340,3213783,1671214218,4
228,115,116,17.7,5.7,13463552,9662459,15443825,1671214317,4
229,142,143,17.7,5.7,17518592,12482019,19957511,1671214344,4
230,144,145,17.8,5.7,18563072,13146179,21074298,1671214346,4
231,168,169,17.8,5.7,20975616,14917294,23855071,1671214370,4
232,218,219,18.1,5.7,26828800,19136864,30557322,1671214420,4
233,245,246,18.2,5.7,30879744,21939311,35096516,1671214447,4
234,140,141,17.7,5.2,16470016,11819925,18840697,1671214342,4
235,171,172,17.9,5.0,22286336,15757489,25264421,1671214373,4
236,243,244,18.2,4.7,29847552,21278263,33984279,1671214445,4
237,18,19,17.3,4.6,3149824,2145717,3498354,1671214219,4
238,69,70,17.5,4.6,9523200,6672784,10757013,1671214271,4
239,114,115,17.7,4.5,12947456,9328004,14878298,1671214316,4
240,0,1,17.6,100.0,0,0,0,1671214801,5
241,220,221,18.6,11.9,36933632,25440022,41154393,1671215022,5
242,38,39,17.9,11.2,4886528,3447721,5507126,1671214839,5
243,145,146,18.3,11.1,25235456,17271782,28052385,1671214946,5
244,244,245,18.6,10.8,40157184,27691468,44750757,1671215046,5
245,43,44,17.9,10.7,8355840,5641952,9217627,1671214844,5
246,143,144,18.3,10.7,23838720,16390967,26558285,1671214944,5
247,170,171,18.4,10.7,29085696,19985321,32404026,1671214971,5
248,192,193,18.5,10.6,30879744,21369553,34533583,1671214993,5
249,195,196,18.5,10.3,33005568,22741962,36805146,1671214996,5
250,64,65,18.0,10.2,9461760,6564818,10589906,1671214865,5
251,90,91,18.1,10.2,13996032,9658993,15678598,1671214891,5
252,219,220,18.6,10.2,36233216,24995692,40410630,1671215021,5
253,221,222,18.6,10.2,37625856,25878937,41893146,1671215023,5
254,243,244,18.7,10.2,39456768,27255332,44011446,1671215045,5
255,246,247,18.4,10.0,41549824,28566311,46230070,1671215048,5
256,245,246,18.5,9.9,40857600,28127267,45488093,1671215047,5
257,68,69,18.1,9.8,12242944,8328468,13561602,1671214869,5
258,13,14,17.6,9.7,966656,759957,1159143,1671214814,5
259,67,68,18.1,9.7,11554816,7881794,12815841,1671214868,5
260,93,94,18.1,9.7,16121856,11026030,17897568,1671214894,5
261,167,168,18.4,9.7,26996736,18664118,30136537,1671214968,5
262,217,218,18.6,9.7,34848768,24118833,38929939,1671215019,5
263,66,67,18.0,9.6,10858496,7439959,12071384,1671214867,5
264,91,92,18.1,9.6,14692352,10103738,16421494,1671214892,5
265,116,117,18.1,9.6,18526208,12800352,20676311,1671214917,5
266,118,119,18.1,9.6,19918848,13685243,22154886,1671214919,5
267,194,195,18.5,9.6,32309248,22252103,36057709,1671214995,5
268,242,243,18.7,9.6,38727680,26816589,43270336,1671215044,5
269,39,40,17.9,9.3,5582848,3888191,6250671,1671214840,5
270,42,43,17.9,9.3,7667712,5201002,8472393,1671214843,5
271,247,248,18.3,9.3,42242048,29012857,46975794,1671215049,5
272,17,18,17.9,9.2,3788800,2504268,4117990,1671214818,5
273,89,90,18.1,9.2,13299712,9261123,14937483,1671214890,5
274,92,93,18.1,9.2,15388672,10543024,17159372,1671214893,5
275,196,197,18.5,9.2,33746944,23136378,37547895,1671214997,5
276,171,172,18.5,9.1,29597696,20318199,32921032,1671214972,5
277,94,95,18.1,8.9,16822272,11469042,18639323,1671214895,5
278,41,42,17.9,8.8,6971392,4760942,7730920,1671214842,5
279,65,66,18.0,8.8,10166272,6999157,11330673,1671214866,5
280,168,169,18.3,8.8,27693056,19105245,30877321,1671214969,5
281,193,194,18.5,8.8,31612928,21809903,35271824,1671214994,5
282,14,15,17.7,8.3,1667072,1197992,1897948,1671214815,5
283,16,17,17.8,8.3,3092480,2072726,3381348,1671214817,5
284,40,41,17.9,8.3,6279168,4324605,6991518,1671214841,5
285,119,120,18.1,8.2,20623360,14129139,22898250,1671214920,5
286,141,142,18.2,8.2,22450176,15506089,25068198,1671214942,5
287,142,143,18.2,8.2,23109632,15948020,25811609,1671214943,5
288,144,145,18.3,8.2,24539136,16833441,27344546,1671214945,5
289,140,141,18.2,8.1,21757952,15068218,24327713,1671214941,5
290,69,70,18.1,8.0,12681216,8605536,14024455,1671214870,5
291,15,16,17.8,7.8,2363392,1636608,2638582,1671214816,5
292,18,19,17.9,7.8,4218880,2784247,4585598,1671214819,5
293,115,116,18.1,7.8,17833984,12358325,19934032,1671214916,5
294,117,118,18.1,7.8,19222528,13239585,21413755,1671214918,5
295,169,170,18.4,7.8,28377088,19546522,31656440,1671214970,5
296,218,219,18.6,7.8,35536896,24555565,39666163,1671215020,5
297,166,167,18.3,7.7,26308608,18219937,29392520,1671214967,5
298,222,223,18.6,7.1,38060032,26163772,42363011,1671215024,5
299,120,121,18.2,6.7,21139456,14461077,23457198,1671214921,5
300,0,1,17.5,50.0,0,0,0,1671215401,6
301,170,171,18.8,14.7,98947072,23637050,38418614,1671215571,6
302,14,15,17.6,14.0,1232896,923111,1440195,1671215415,6
303,66,67,18.0,13.7,12378112,8423441,13705564,1671215467,6
304,146,147,18.8,13.6,95145984,21045886,34261659,1671215547,6
305,42,43,17.8,13.2,8581120,5797878,9471466,1671215443,6
306,219,220,18.4,13.0,115879936,29509933,47897623,1671215620,6
307,119,120,18.6,12.8,24604672,16650697,27120645,1671215520,6
308,245,246,18.5,12.8,121626624,33378819,54239151,1671215646,6
309,143,144,18.7,12.7,92524544,19350472,31500104,1671215544,6
310,144,145,18.7,12.7,93392896,19945401,32422874,1671215545,6
311,195,196,18.4,12.7,103694336,26875763,43658863,1671215596,6
312,145,146,18.8,12.6,94269440,20492588,33339911,1671215546,6
313,168,169,18.8,12.6,97173504,22540156,36579841,1671215569,6
314,194,195,18.5,12.6,102834176,26324682,42735841,1671215595,6
315,196,197,18.4,12.6,104570880,27426568,44582053,1671215597,6
316,221,222,18.5,12.3,117616640,30605271,49782875,1671215622,6
317,17,18,17.6,12.2,3837952,2556157,4205823,1671215418,6
318,69,70,18.0,12.2,14983168,10072521,16478512,1671215470,6
319,93,94,18.4,12.2,18952192,12862386,20900077,1671215494,6
320,198,199,18.4,12.1,106221568,28469405,46331319,1671215599,6
321,68,69,18.0,12.0,14114816,9528862,15561763,1671215469,6
322,16,17,17.6,11.9,2965504,2017596,3286185,1671215417,6
323,40,41,17.8,11.9,6848512,4701244,7627167,1671215441,6
324,15,16,17.6,11.8,2105344,1469960,2362335,1671215416,6
325,249,250,18.7,11.8,125149184,35574022,57936133,1671215650,6
326,220,221,18.4,11.7,116748288,30057600,48851920,1671215621,6
327,246,247,18.6,11.7,122544128,33883083,55163359,1671215647,6
328,171,172,18.7,11.6,99811328,24192584,39343633,1671215572,6
329,120,121,18.6,11.4,25477120,17202199,28046838,1671215521,6
330,169,170,18.9,11.4,98078720,23084869,37498895,1671215570,6
331,41,42,17.8,11.3,7720960,5249411,8547511,1671215442,6
332,92,93,18.3,11.3,18042880,12269397,19979758,1671215493,6
333,116,117,18.5,11.3,21966848,15012099,24360707,1671215517,6
334,197,198,18.5,11.3,105435136,27973951,45502157,1671215598,6
335,247,248,18.6,11.3,123404288,34475063,56087455,1671215648,6
336,142,143,18.7,11.2,91656192,18798556,30578376,1671215543,6
337,118,119,18.5,10.9,23699456,16102351,26197253,1671215519,6
338,172,173,18.6,10.9,100687872,24739739,40262987,1671215573,6
339,43,44,17.8,10.8,9453568,6349880,10396222,1671215444,6
340,91,92,18.3,10.8,17166336,11675778,19055711,1671215492,6
341,95,96,18.5,10.8,20697088,13963542,22744457,1671215496,6
342,121,122,18.7,10.8,90345472,17743547,28921878,1671215522,6
343,248,249,18.7,10.8,124239872,34984067,57016699,1671215649,6
344,167,168,18.8,10.6,96301056,21993708,35654178,1671215568,6
345,44,45,17.9,10.5,10326016,6896543,11318706,1671215445,6
346,67,68,18.0,10.5,13246464,8973049,14630674,1671215468,6
347,117,118,18.5,10.4,22831104,15554082,25276425,1671215518,6
348,70,71,18.1,10.3,15769600,10565610,17307845,1671215471,6
349,94,95,18.4,10.3,19779584,13363697,21818477,1671215495,6
350,244,245,18.5,10.3,120709120,32787943,53274569,1671215645,6
351,39,40,17.8,10.2,5984256,4150592,6701883,1671215440,6
352,18,19,17.7,9.6,4702208,3098715,5129561,1671215419,6
353,65,66,17.9,9.3,11423744,7820809,12691083,1671215466,6
354,193,194,18.4,9.3,101957632,25774901,41816681,1671215594,6
355,222,223,18.4,9.3,118484992,31151911,50704016,1671215623,6
356,19,20,17.7,9.0,5230592,3435264,5689537,1671215420,6
357,223,224,18.5,8.5,119349248,31701374,51626192,1671215624,6
358,224,225,18.5,7.6,119873536,32030554,52138469,1671215625,6
359,218,219,18.4,7.0,106614784,28961500,46971713,1671215619,6
360,0,1,17.8,100.0,0,0,0,1671216001,7
361,92,93,18.7,16.7,21209088,14197186,23235911,1671216094,7
362,14,15,17.9,16.6,1138688,877853,1350617,1671216015,7
363,246,247,18.8,16.3,59604992,39783162,65190128,1671216248,7
364,221,222,18.9,16.0,53985280,36009224,59019436,1671216223,7
365,245,246,18.8,15.9,58556416,39126829,64082895,1671216247,7
366,247,248,18.7,15.9,60637184,40440607,66299655,1671216249,7
367,16,17,18.2,15.6,3227648,2194208,3562536,1671216017,7
368,42,43,18.4,15.6,9977856,6673636,10917063,1671216043,7
369,15,16,18.1,15.4,2183168,1538441,2459407,1671216016,7
370,70,71,18.6,15.2,18804736,12441625,20479771,1671216072,7
371,41,42,18.4,15.0,8941568,6022003,9811708,1671216042,7
372,169,170,18.5,14.6,40398848,26979286,44209043,1671216171,7
373,94,95,18.5,14.5,23293952,15509903,25483872,1671216096,7
374,67,68,18.5,14.3,15675392,10487846,17165946,1671216069,7
375,147,148,18.5,14.3,37740544,25061284,41178545,1671216149,7
376,172,173,18.6,14.3,43524096,28945595,47551334,1671216174,7
377,118,119,18.4,14.2,27869184,18627754,30499562,1671216120,7
378,117,118,18.4,14.1,26828800,17977083,29396933,1671216119,7
379,91,92,18.7,13.9,20168704,13544622,22135751,1671216093,7
380,248,249,18.7,13.9,61681664,41100088,67408258,1671216250,7
381,68,69,18.6,13.8,16678912,11143736,18271216,1671216070,7
382,69,70,18.6,13.8,17715200,11741126,19364396,1671216071,7
383,197,198,18.7,13.8,49238016,32781235,53817881,1671216199,7
384,219,220,18.8,13.8,51896320,34698428,56806567,1671216221,7
385,95,96,18.4,13.5,24338432,16169910,26588494,1671216097,7
386,222,223,18.9,13.5,55021568,36666692,60124263,1671216224,7
387,146,147,18.5,13.4,36700160,24405708,40072794,1671216148,7
388,168,169,18.5,13.4,39362560,26324523,43106174,1671216170,7
389,19,20,18.3,13.3,6262784,4104606,6778799,1671216020,7
390,121,122,18.3,13.3,30990336,20594212,33853328,1671216123,7
391,143,144,18.4,13.3,33566720,22450791,36759358,1671216145,7
392,145,146,18.4,13.3,35655680,23746550,38969775,1671216147,7
393,93,94,18.6,13.2,22249472,14851696,24337824,1671216095,7
394,17,18,18.2,13.0,4263936,2851906,4662191,1671216018,7
395,43,44,18.5,13.0,11018240,7333418,12018733,1671216044,7
396,66,67,18.5,13.0,14585856,9828513,16057238,1671216068,7
397,120,121,18.3,13.0,29949952,19945049,32704772,1671216122,7
398,144,145,18.4,13.0,34607104,23096817,37864432,1671216146,7
399,170,171,18.5,13.0,41451520,27638687,45316828,1671216172,7
400,18,19,18.2,12.9,5304320,3504205,5764868,1671216019,7
401,220,221,18.8,12.9,52940800,35354917,57913336,1671216222,7
402,65,66,18.5,12.8,13508608,9132894,14907762,1671216067,7
403,171,172,18.6,12.8,42487808,28293625,46463578,1671216173,7
404,195,196,18.7,12.8,47153152,31465545,51587221,1671216197,7
405,198,199,18.8,12.5,50278400,33438633,54922776,1671216200,7
406,223,224,18.9,12.5,56061952,37322209,61229663,1671216225,7
407,119,120,18.3,12.4,28909568,19289752,31646195,1671216121,7
408,249,250,18.7,12.4,62726144,41752217,68512550,1671216251,7
409,40,41,18.4,12.1,7892992,5366512,8709863,1671216041,7
410,193,194,18.6,12.1,45060096,30150793,49358251,1671216195,7
411,196,197,18.7,12.0,48189440,32125069,52716503,1671216198,7
412,142,143,18.4,11.5,32526336,21793584,35650751,1671216144,7
413,44,45,18.5,11.4,11976704,7934210,13032145,1671216045,7
414,194,195,18.7,11.1,46104576,30808410,50464440,1671216196,7
415,96,97,18.4,10.8,25206784,16717519,27465932,1671216098,7
416,244,245,18.9,9.7,57511936,38468519,62974812,1671216246,7
417,224,225,18.9,8.8,56762368,37761630,61971771,1671216226,7
418,45,46,18.5,8.7,12578816,8321400,13681131,1671216046,7
419,173,174,18.6,8.2,44142592,29330566,48171662,1671216175,7
420,0,1,18.0,50.0,0,0,0,1671216601,8
421,118,119,18.6,19.5,-31559680,22039841,36331322,1671216719,8
422,170,171,18.4,18.0,48078848,32236133,53228737,1671216771,8
