,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
471,218,219,29.7,57.6,65306624,15120758,75275615,1670771020,8
472,144,145,30.2,56.8,45314048,10414843,51960923,1670770945,8
473,166,167,30.3,55.7,48513024,11252570,55742296,1670770967,8
474,248,249,30.4,52.0,78725120,18101184,90712823,1670771050,8
475,217,218,29.7,46.9,64053248,14844413,73796356,1670771019,8
476,197,198,29.7,46.5,63082496,14474687,72543177,1670770999,8
477,38,39,29.6,45.5,8577024,2109857,10078792,1670770839,8
478,18,19,29.5,43.4,7786496,1752282,8974745,1670770819,8
479,146,147,30.2,35.4,47439872,10842781,54368554,1670770947,8
480,0,1,28.5,100.0,0,0,0,1670797501,9
481,16,17,29.6,83.3,3600384,958279,4264936,1670797517,9
482,44,45,31.7,81.3,17530880,4132965,20311448,1670797545,9
483,122,123,30.6,81.0,49426432,11557286,57055251,1670797624,9
484,120,121,30.5,79.4,46059520,10856596,53218870,1670797622,9
485,42,43,32.1,78.8,-49836032,3416006,16528075,1670797543,9
486,197,198,30.5,78.6,76886016,18116587,88853351,1670797699,9
487,224,225,30.7,78.6,88449024,20998294,103229221,1670797726,9
488,246,247,30.4,78.6,92602368,22075000,108186159,1670797748,9
489,248,249,30.2,78.6,95936512,22787746,111941077,1670797750,9
490,41,42,32.2,78.4,-51453952,3062878,14583673,1670797542,9
491,19,20,32.5,78.2,-55390208,2022517,9945907,1670797520,9
492,121,122,30.5,78.2,47722496,11204226,55115414,1670797623,9
493,146,147,30.1,78.1,56885248,13362137,65713420,1670797648,9
494,198,199,30.5,78.0,78610432,18477735,90754128,1670797700,9
495,223,224,30.8,77.8,86777856,20638903,101327777,1670797725,9
496,70,71,31.0,77.6,28188672,6618746,32528970,1670797571,9
497,95,96,30.3,77.6,37167104,8748018,42917325,1670797597,9
498,221,222,30.9,77.1,83402752,19915670,97479336,1670797723,9
499,250,251,30.0,77.1,99319808,23531458,115775233,1670797752,9
500,247,248,30.3,77.0,94273536,22439202,109993817,1670797749,9
501,71,72,30.8,76.8,29859840,6979887,34418168,1670797572,9
502,173,174,30.1,76.8,69394432,16298004,80095248,1670797675,9
503,249,250,30.1,76.8,97648640,23164539,113841061,1670797751,9
504,17,18,29.6,76.5,5300224,1315788,6160354,1670797518,9
505,145,146,30.2,76.5,55218176,13002989,63821587,1670797647,9
506,196,197,30.3,76.5,75227136,17760038,86958767,1670797698,9
507,67,68,31.3,76.3,23183360,5549922,26855032,1670797568,9
508,69,70,31.1,76.2,26513408,6266563,30626959,1670797570,9
509,93,94,30.6,76.0,33824768,8039196,39129347,1670797594,9
510,171,172,30.0,76.0,66097152,15578855,76337404,1670797673,9
511,222,223,30.8,76.0,85065728,20276000,99378521,1670797724,9
512,96,97,30.2,75.8,38825984,9108203,44818956,1670797598,9
513,170,171,29.8,75.8,64389120,15213453,74437101,1670797672,9
514,45,46,31.6,75.3,19218432,4501104,22156444,1670797546,9
515,147,148,29.9,75.2,58515456,13723197,67576346,1670797649,9
516,68,69,31.2,75.0,24723456,5906596,28603327,1670797569,9
517,144,145,30.3,75.0,53469184,12650070,61831951,1670797646,9
518,172,173,30.0,75.0,67678208,15931805,78190473,1670797674,9
519,195,196,30.3,75.0,73523200,17403471,85012747,1670797697,9
520,220,221,30.7,75.0,82722816,19558745,95627795,1670797722,9
521,118,119,30.1,74.7,42758144,10137127,49468501,1670797620,9
522,18,19,29.9,74.5,6971392,1665190,8070481,1670797519,9
523,94,95,30.4,74.5,35491840,8386607,41024546,1670797595,9
524,119,120,30.2,74.5,44331008,10479915,51319077,1670797621,9
525,169,170,29.7,74.5,62672896,14853908,72495978,1670797671,9
526,194,195,30.1,74.2,71933952,17052245,83186721,1670797696,9
527,92,93,30.7,74.0,32202752,7678389,37228074,1670797593,9
528,148,149,29.8,73.7,60260352,14066777,69481805,1670797650,9
529,199,200,30.6,73.5,80257024,18805127,92668565,1670797701,9
530,143,144,30.4,73.2,51851264,12289533,59981142,1670797645,9
531,43,44,31.9,72.9,-48218112,3756017,18253745,1670797544,9
532,245,246,30.6,72.2,90935296,21723475,106288597,1670797747,9
533,66,67,31.4,71.7,21557248,5193261,25008059,1670797567,9
534,15,16,28.8,71.4,1695744,575202,2124556,1670797516,9
535,20,21,32.4,57.7,-54009856,2277899,11478267,1670797521,9
536,97,98,30.1,54.1,40153088,9350024,46251065,1670797599,9
537,40,41,32.3,49.0,-53125120,2702799,12727381,1670797541,9
538,117,118,30.1,49.0,41168896,9782895,47614970,1670797619,9
539,168,169,29.8,47.0,61145088,14502710,70689486,1670797670,9
540,146,147,31.8,83.5,129462272,13914637,75916830,1670772747,10
541,16,17,31.2,83.0,70393856,1610693,8683536,1670772617,10
542,92,93,31.2,83.0,102121472,8277754,44642928,1670772693,10
543,144,145,32.1,83.0,125669376,13211560,71651243,1670772745,10
544,120,121,31.8,82.0,117620736,11441341,62310977,1670772721,10
545,197,198,31.8,82.0,151048192,18483500,100758552,1670772798,10
546,221,222,32.2,82.0,158769152,20191317,109639033,1670772822,10
547,169,170,31.4,81.4,135409664,15300125,82827409,1670772770,10
548,15,16,30.8,81.2,69324800,1246589,6344334,1670772616,10
549,119,120,31.6,81.0,115720192,11078880,60215784,1670772720,10
550,145,146,32.0,81.0,127606784,13557959,73836633,1670772746,10
551,248,249,31.7,81.0,172457984,23033853,125232476,1670772849,10
552,249,250,31.5,81.0,174395392,23372668,127382398,1670772850,10
553,118,119,31.6,80.8,113815552,10720841,58072979,1670772719,10
554,195,196,31.5,80.4,147304448,17765417,96428886,1670772796,10
555,222,223,32.2,80.4,160579584,20552019,111697405,1670772823,10
556,194,195,31.4,80.2,145489920,17406423,94400001,1670772795,10
557,247,248,31.8,80.2,170496000,22689310,123077021,1670772848,10
558,220,221,32.0,80.0,156917760,19835780,107544506,1670772821,10
559,170,171,31.3,79.8,137379840,15665230,85101578,1670772771,10
560,171,172,31.2,79.8,139194368,16026843,87067090,1670772772,10
561,17,18,31.4,79.6,72339456,1977302,10699420,1670772618,10
562,67,68,31.5,79.6,92270592,6184952,33387662,1670772668,10
563,223,224,32.3,79.6,162435072,20914745,113742998,1670772824,10
564,246,247,31.9,79.4,168542208,22316102,120929602,1670772847,10
565,43,44,31.8,79.2,84123648,4408517,23999867,1670772644,10
566,65,66,31.7,79.0,88555520,5468494,29200311,1670772666,10
567,94,95,31.3,79.0,105861120,8984263,48913310,1670772695,10
568,116,117,31.4,79.0,110153728,10032110,53982077,1670772717,10
569,196,197,31.6,79.0,149184512,18120660,98591236,1670772797,10
570,41,42,31.8,78.9,80375808,3714965,19818113,1670772642,10
571,219,220,32.0,78.9,155066368,19468531,105354043,1670772820,10
572,68,69,31.4,78.8,94162944,6549514,35525310,1670772669,10
573,93,94,31.2,78.8,103927808,8642217,46778808,1670772694,10
574,142,143,32.0,78.6,121880576,12489749,67415502,1670772743,10
575,42,43,31.8,78.4,82219008,4053265,21906972,1670772643,10
576,168,169,31.5,78.4,133509120,14938090,80775486,1670772769,10
577,245,246,32.0,78.4,166817792,21953440,118875635,1670772846,10
578,167,168,31.7,78.0,131747840,14587160,78714772,1670772768,10
579,66,67,31.6,77.9,90243072,5828217,31241444,1670772667,10
580,193,194,31.4,77.8,143597568,17038756,92278479,1670772794,10
581,39,40,31.7,77.6,76701696,2989390,15713592,1670772640,10
582,40,41,31.7,77.6,78561280,3343573,17815888,1670772641,10
583,69,70,31.2,77.6,95928320,6900026,37475621,1670772670,10
584,117,118,31.5,77.6,111886336,10373508,55940413,1670772718,10
585,143,144,32.0,77.6,123740160,12852473,69467814,1670772744,10
586,244,245,32.1,77.2,165023744,21608754,116843169,1670772845,10
587,141,142,32.0,77.0,120156160,12131296,65415218,1670772742,10
588,91,92,31.1,75.3,100171776,7902494,42544827,1670772692,10
589,13,14,30.5,74.5,1511424,535026,1877862,1670772614,10
590,14,15,30.6,73.7,3272704,872737,4050794,1670772615,10
591,90,91,31.1,73.2,98365440,7561173,40536592,1670772691,10
592,64,65,31.8,72.2,86745088,5103525,27245378,1670772665,10
593,172,173,31.2,67.6,140972032,16308210,89032853,1670772773,10
594,18,19,31.5,65.7,74121216,2241703,12498460,1670772619,10
595,95,96,31.3,65.7,107556864,9273897,50734913,1670772696,10
596,218,219,31.9,63.4,153305088,19110579,103341135,1670772819,10
597,192,193,31.2,52.5,141910016,16694541,90321967,1670772793,10
598,44,45,31.9,46.0,85299200,4591962,25288076,1670772645,10
599,115,116,31.4,44.4,108347392,9669221,51872257,1670772716,10
