,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
80,588,589,4.9,1.5,38649856,50045123,48324474,1672927790,1
81,36,37,4.5,1.5,2093056,2778146,2667151,1672927237,1
82,14,15,4.4,1.5,172032,359636,339798,1672927215,1
83,348,349,4.7,1.5,22630400,29332597,28205961,1672927550,1
84,317,318,4.8,1.5,21127168,27300512,26233799,1672927519,1
85,318,319,4.8,1.5,21127168,27313873,26245479,1672927520,1
86,299,300,4.9,1.5,-43978752,25879723,24871914,1672927501,1
87,38,39,4.5,1.5,2273280,2996682,2879685,1672927239,1
88,303,304,4.9,1.5,-43622400,26313766,25288158,1672927505,1
89,548,549,4.9,1.5,36769792,47480655,45747608,1672927750,1
90,66,67,4.5,1.5,4718592,6062323,5833740,1672927267,1
91,62,63,4.5,1.5,4378624,5625348,5412953,1672927263,1
92,345,346,4.7,1.5,22360064,28993832,27871406,1672927547,1
93,338,339,4.7,1.5,21749760,28228006,27141659,1672927540,1
94,26,27,4.4,1.5,1224704,1689822,1619214,1672927227,1
95,353,354,4.7,1.5,23068672,29878940,28724595,1672927555,1
96,596,597,4.9,1.5,39342080,50918279,49217592,1672927798,1
97,375,376,4.7,1.5,24977408,32284547,31038083,1672927577,1
98,301,302,4.9,1.5,-43794432,26097983,25082289,1672927503,1
99,70,71,4.5,1.5,5066752,6496692,6250477,1672927271,1
100,439,440,4.8,1.3,28950528,37476907,36075399,1672927641,1
101,351,352,4.7,1.3,22896640,29658721,28512636,1672927553,1
102,141,142,4.6,1.3,9568256,12345215,11899905,1672927343,1
103,582,583,4.9,1.3,38129664,49382944,47641346,1672927784,1
104,144,145,4.7,1.3,9826304,12669531,12204193,1672927346,1
105,138,139,4.6,1.3,9302016,12021016,11581033,1672927340,1
106,441,442,4.8,1.3,29126656,37700093,36291235,1672927643,1
107,214,215,4.8,1.3,14249984,18409105,17746122,1672927416,1
108,583,584,4.9,1.3,38215680,49491153,47735977,1672927785,1
109,501,502,4.8,1.3,32673792,42346130,40780747,1672927703,1
110,350,351,4.7,1.3,22806528,29549819,28416917,1672927552,1
111,581,582,4.9,1.3,38043648,49276335,47486511,1672927783,1
112,538,539,4.9,1.3,35897344,46393229,44697598,1672927740,1
113,587,588,4.9,1.3,38559744,49936957,48211961,1672927789,1
114,500,501,4.8,1.3,32587776,42231172,40660174,1672927702,1
115,2,3,4.4,1.3,0,23443,22472,1672927203,1
116,341,342,4.7,1.3,22016000,28552175,27446986,1672927543,1
117,181,182,4.7,1.3,11370496,14800389,14252743,1672927383,1
118,184,185,4.7,1.3,11628544,15128130,14575600,1672927386,1
119,467,468,4.8,1.3,31399936,40539395,39027276,1672927669,1
120,594,595,4.9,1.3,39174144,50701829,49007719,1672927796,1
121,188,189,4.7,1.3,11976704,15565460,14995886,1672927390,1
122,346,347,4.7,1.3,22446080,29110884,27994365,1672927548,1
123,191,192,4.7,1.3,12242944,15891299,15303914,1672927393,1
124,334,335,4.7,1.3,21405696,27791216,26722770,1672927536,1
125,492,493,4.8,1.3,31883264,41348900,39806131,1672927694,1
126,196,197,4.7,1.3,12681216,16448022,15850117,1672927398,1
127,590,591,4.9,1.3,38825984,50264465,48539500,1672927792,1
128,449,450,4.8,1.3,29818880,38573111,37130911,1672927651,1
129,204,205,4.7,1.3,13381632,17321751,16691823,1672927406,1
130,229,230,4.8,1.3,15556608,20103591,19340988,1672927431,1
131,212,213,4.8,1.3,14082048,18189616,17534436,1672927414,1
132,228,229,4.8,1.3,15474688,19943798,19226231,1672927430,1
133,420,421,4.8,1.3,27295744,35387213,34004526,1672927622,1
134,580,581,4.9,1.3,37949440,49162302,47382054,1672927782,1
135,106,107,4.6,1.3,6508544,8524716,8206798,1672927308,1
136,104,105,4.6,1.3,6340608,8299932,7987962,1672927306,1
137,273,274,4.9,1.3,17784832,23039223,22152454,1672927475,1
138,100,101,4.5,1.3,5984256,7862038,7567955,1672927302,1
139,99,100,4.5,1.3,5902336,7751265,7471386,1672927301,1
140,522,523,4.8,1.3,34504704,44632300,43000681,1672927724,1
141,97,98,4.5,1.3,5722112,7531574,7259655,1672927299,1
142,94,95,4.5,1.3,5464064,7209042,6940373,1672927296,1
143,295,296,4.9,1.3,19705856,25442770,24454026,1672927497,1
144,68,69,4.5,1.3,4894720,6276229,6037425,1672927269,1
145,545,546,4.9,1.3,36503552,47159847,45429328,1672927747,1
146,544,545,4.9,1.3,36413440,47045914,45325881,1672927746,1
147,87,88,4.5,1.3,5283840,6928604,6653726,1672927288,1
148,527,528,4.9,1.3,34938880,45187560,43526142,1672927729,1
149,283,284,4.9,1.3,18657280,24125191,23192125,1672927485,1
150,541,542,4.9,1.3,36159488,46722938,45007406,1672927743,1
151,540,541,4.9,1.3,36077568,46609838,44905320,1672927742,1
152,287,288,4.9,1.3,19005440,24572691,23620269,1672927489,1
153,132,133,4.6,1.3,8790016,11352555,10937183,1672927334,1
154,177,178,4.7,1.3,11010048,14363303,13834370,1672927379,1
155,388,389,4.8,1.3,26120192,33707292,32417934,1672927590,1
156,520,521,4.8,1.3,34328576,44413181,42786763,1672927722,1
157,577,578,4.9,1.3,37687296,48839482,47020010,1672927779,1
158,427,428,4.8,1.3,27901952,36151692,34794292,1672927629,1
159,417,418,4.8,1.3,27033600,35065270,33704353,1672927619,1
160,575,576,4.9,1.3,37515264,48617154,46804958,1672927777,1
161,360,361,4.7,1.3,23670784,30640572,29466811,1672927562,1
162,123,124,4.6,1.3,7987200,10376578,10005036,1672927325,1
163,361,362,4.7,1.3,23764992,30752653,29565976,1672927563,1
164,515,516,4.8,1.3,33902592,43869093,42253510,1672927717,1
165,44,45,4.5,1.3,2797568,3643922,3502878,1672927245,1
166,315,316,4.9,1.3,21127168,27270786,26206363,1672927517,1
167,314,315,4.9,1.3,21123072,27259354,26195211,1672927516,1
168,52,53,4.5,1.3,3497984,4530241,4359437,1672927253,1
169,368,369,4.7,1.3,24371200,31514737,30306600,1672927570,1
170,110,111,4.6,1.3,6860800,8967758,8635671,1672927312,1
171,265,266,4.9,1.3,17084416,22165411,21318783,1672927467,1
172,216,217,4.8,1.2,14422016,18625496,17953696,1672927418,1
173,180,181,4.7,1.2,11284480,14691710,14156237,1672927382,1
174,387,388,4.8,1.2,26034176,33600270,32306149,1672927589,1
175,372,373,4.7,1.2,24715264,31950846,30727128,1672927574,1
176,463,464,4.8,1.2,31051776,40098049,38600454,1672927665,1
177,547,548,4.9,1.2,36683776,47374234,45635705,1672927749,1
178,593,594,4.9,1.2,39088128,50593457,48851124,1672927795,1
179,92,93,4.5,1.2,5283840,6989478,6727853,1672927293,1
180,41,42,4.5,1.2,2445312,3223393,3128591,1672927242,1
181,118,119,4.6,1.2,7565312,9837419,9476295,1672927320,1
182,105,106,4.6,1.2,6422528,8404139,8098301,1672927307,1
183,119,120,4.6,1.0,7647232,9944462,9587588,1672927321,1
184,405,406,4.8,1.0,26419200,34232584,32893894,1672927607,1
185,379,380,4.7,1.0,25329664,32726406,31462505,1672927581,1
186,380,381,4.8,1.0,25419776,32833822,31574096,1672927582,1
187,528,529,4.9,1.0,35020800,45296824,43638538,1672927730,1
188,524,525,4.8,1.0,34684928,44848872,43207760,1672927726,1
189,279,280,4.9,1.0,18309120,23688880,22774949,1672927481,1
190,383,384,4.8,1.0,25677824,33164049,31884265,1672927585,1
191,252,253,4.8,1.0,15855616,20639012,19887304,1672927454,1
192,385,386,4.8,1.0,25853952,33383808,32097114,1672927587,1
193,96,97,4.5,1.0,5640192,7425077,7148513,1672927298,1
194,274,275,4.9,1.0,17784832,23053498,22198515,1672927476,1
195,102,103,4.6,1.0,6168576,8084771,7783454,1672927304,1
196,272,273,4.9,1.0,17612800,22834050,21989178,1672927474,1
197,271,272,4.9,1.0,17612800,22820216,21944045,1672927473,1
198,412,413,4.8,1.0,26595328,34515809,33162234,1672927614,1
199,103,104,4.6,1.0,6250496,8189378,7892684,1672927305,1
200,75,76,4.5,1.0,5279744,6787723,6528019,1672927276,1
201,521,522,4.8,1.0,34414592,44525149,42888623,1672927723,1
202,267,268,4.9,1.0,17264640,22384572,21527298,1672927469,1
203,389,390,4.8,1.0,26202112,33818762,32518233,1672927591,1
204,109,110,4.6,1.0,6770688,8855113,8535528,1672927311,1
205,113,114,4.6,1.0,7114752,9289518,8954787,1672927315,1
206,517,518,4.8,1.0,34070528,44089434,42466921,1672927719,1
207,116,117,4.6,1.0,7385088,9618934,9264119,1672927318,1
208,516,517,4.8,1.0,33984512,43978728,42367267,1672927718,1
209,411,412,4.8,1.0,26509312,34407314,33066923,1672927613,1
210,377,378,4.7,1.0,25153536,32513173,31258188,1672927579,1
211,175,176,4.7,1.0,10838016,14144963,13624409,1672927377,1
212,374,375,4.7,1.0,24891392,32171673,30939900,1672927576,1
213,416,417,4.8,1.0,26943488,34951943,33585262,1672927618,1
214,598,599,4.9,1.0,39526400,51136723,49431084,1672927800,1
215,344,345,4.7,1.0,22269952,28880090,27770622,1672927546,1
216,597,598,4.9,1.0,39436288,51031388,49319882,1672927799,1
217,595,596,4.9,1.0,39256064,50809020,49102997,1672927797,1
218,592,593,4.9,1.0,38998016,50479144,48747812,1672927794,1
219,347,348,4.7,1.0,22540288,29223612,28094158,1672927549,1
220,591,592,4.9,1.0,38912000,50371570,48636447,1672927793,1
221,586,587,4.9,1.0,38473728,49829460,48116158,1672927788,1
222,585,586,4.9,1.0,38383616,49716068,47954053,1672927787,1
223,352,353,4.7,1.0,22978560,29768190,28626335,1672927554,1
224,354,355,4.7,1.0,23154688,29988075,28839136,1672927556,1
225,355,356,4.7,1.0,23236608,30094953,28933660,1672927557,1
226,357,358,4.7,1.0,23408640,30315200,29145705,1672927559,1
227,358,359,4.7,1.0,23498752,30425882,29261529,1672927560,1
228,573,574,4.9,1.0,37343232,48403352,46597903,1672927775,1
229,362,363,4.7,1.0,23851008,30862064,29680279,1672927564,1
230,319,320,4.7,1.0,21127168,27321512,26252064,1672927521,1
231,571,572,4.9,1.0,37171200,48182671,46384060,1672927773,1
232,46,47,4.5,1.0,2985984,3873238,3725773,1672927247,1
233,365,366,4.7,1.0,24113152,31188462,29986083,1672927567,1
234,311,312,4.9,1.0,21086208,27184470,26124704,1672927513,1
235,310,311,4.9,1.0,20959232,27072693,25981438,1672927512,1
236,307,308,4.9,1.0,-43278336,26750660,25706338,1672927509,1
237,550,551,4.9,1.0,36954112,47698772,45943207,1672927752,1
238,57,58,4.5,1.0,3850240,4976817,4822702,1672927258,1
239,58,59,4.5,1.0,4026368,5188154,4994196,1672927259,1
240,549,550,4.9,1.0,36868096,47593959,45849823,1672927751,1
241,61,62,4.5,1.0,4202496,5415326,5242669,1672927262,1
242,373,374,4.7,1.0,24809472,32064261,30827990,1672927575,1
243,514,515,4.8,1.0,33808384,43761585,42157923,1672927716,1
244,393,394,4.8,1.0,26415104,34098234,32770901,1672927595,1
245,498,499,4.8,1.0,32419840,42015117,40450971,1672927700,1
246,221,222,4.8,1.0,14856192,19169033,18478933,1672927423,1
247,504,505,4.8,1.0,32935936,42669758,41096136,1672927706,1
248,502,503,4.8,1.0,32759808,42453026,40888701,1672927704,1
249,146,147,4.7,1.0,10002432,12892258,12418770,1672927348,1
250,147,148,4.7,1.0,10092544,12997509,12529599,1672927349,1
251,497,498,4.8,1.0,32321536,41908429,40357039,1672927699,1
252,209,210,4.8,1.0,13811712,17863579,17209090,1672927411,1
253,445,446,4.8,1.0,29483008,38134118,36710386,1672927647,1
254,447,448,4.8,1.0,29650944,38352251,36918442,1672927649,1
255,496,497,4.8,1.0,32227328,41793848,40236929,1672927698,1
256,203,204,4.7,1.0,13287424,17211161,16578538,1672927405,1
257,202,203,4.7,1.0,13197312,17107308,16485754,1672927404,1
258,201,202,4.7,1.0,13111296,16995520,16369445,1672927403,1
259,200,201,4.7,1.0,13029376,16886964,16273202,1672927402,1
260,199,200,4.7,1.0,12939264,16777149,16160141,1672927401,1
261,495,496,4.8,1.0,32145408,41681753,40137116,1672927697,1
262,453,454,4.8,1.0,30167040,39011009,37554274,1672927655,1
263,486,487,4.8,1.0,31715328,41082323,39532670,1672927688,1
264,455,456,4.8,1.0,30355456,39227192,37763087,1672927657,1
265,473,474,4.8,1.0,31703040,40943830,39406748,1672927675,1
266,187,188,4.7,1.0,11890688,15453878,14881198,1672927389,1
267,469,470,4.8,1.0,31571968,40759888,39239839,1672927671,1
268,466,467,4.8,1.0,31309824,40430775,38913174,1672927668,1
269,183,184,4.7,1.0,11542528,15017112,14462091,1672927385,1
270,458,459,4.8,1.0,30609408,39554506,38069115,1672927660,1
271,464,465,4.8,1.0,31133696,40204800,38694127,1672927666,1
272,343,344,4.7,1.0,22188032,28770831,27657866,1672927545,1
273,459,460,4.8,1.0,30695424,39663439,38181933,1672927661,1
274,438,439,4.8,1.0,28860416,37369837,35962556,1672927640,1
275,342,343,4.7,1.0,22102016,28662149,27563263,1672927544,1
276,139,140,4.6,1.0,9383936,12126262,11690185,1672927341,1
277,421,422,4.8,1.0,27381760,35500885,34125757,1672927623,1
278,431,432,4.8,1.0,28258304,36587080,35214180,1672927633,1
279,434,435,4.8,1.0,28516352,36916096,35523353,1672927636,1
280,135,136,4.6,1.0,9048064,11683574,11264797,1672927337,1
281,131,132,4.6,1.0,8691712,11242909,10841659,1672927333,1
282,423,424,4.8,1.0,27549696,35715656,34332651,1672927625,1
283,422,423,4.8,1.0,27467776,35607740,34220413,1672927624,1
284,435,436,4.8,1.0,28602368,37034598,35646007,1672927637,1
285,129,130,4.6,1.0,8515584,11025478,10630944,1672927331,1
286,507,508,4.8,1.0,33193984,42999849,41412042,1672927709,1
287,225,226,4.8,1.0,15208448,19607252,18910420,1672927427,1
288,137,138,4.6,1.0,9216000,11908833,11482423,1672927339,1
289,128,129,4.6,1.0,8433664,10918929,10518544,1672927330,1
290,400,401,4.8,0.8,26419200,34166987,32834235,1672927602,1
291,460,461,4.8,0.8,30785536,39769830,38274882,1672927662,1
292,364,365,4.7,0.8,24023040,31076875,29886062,1672927566,1
293,429,430,4.8,0.8,28086272,36372283,35006976,1672927631,1
294,572,573,4.9,0.8,37253120,48290836,46495892,1672927774,1
295,494,495,4.8,0.8,32059392,41568735,40020007,1672927696,1
296,493,494,4.8,0.8,31977472,41463521,39926507,1672927695,1
297,451,452,4.8,0.8,29995008,38791611,37340848,1672927653,1
298,491,492,4.8,0.8,31801344,41240916,39710679,1672927693,1
299,574,575,4.9,0.8,37429248,48509375,46709162,1672927776,1
300,511,512,4.8,0.8,33538048,43434729,41832851,1672927713,1
301,454,455,4.8,0.8,30265344,39119087,37649998,1672927656,1
302,465,466,4.8,0.8,31219712,40317392,38812757,1672927667,1
303,428,429,4.8,0.8,27992064,36260021,34888096,1672927630,1
304,481,482,4.8,0.8,31707136,41026665,39483129,1672927683,1
305,576,577,4.9,0.8,37605376,48726331,46917947,1672927778,1
306,415,416,4.8,0.8,26857472,34844516,33490176,1672927617,1
307,426,427,4.8,0.8,27811840,36044414,34682582,1672927628,1
308,424,425,4.8,0.8,27639808,35822160,34424858,1672927626,1
309,349,350,4.7,0.8,22712320,29440572,28301863,1672927551,1
310,589,590,4.9,0.8,38731776,50157726,48426829,1672927791,1
311,414,415,4.8,0.8,26771456,34736316,33376257,1672927616,1
312,570,571,4.9,0.8,37081088,48073750,46288373,1672927772,1
313,553,554,4.9,0.8,36986880,47777682,46002045,1672927755,1
314,560,561,4.9,0.8,36986880,47853980,46072284,1672927762,1
315,418,419,4.8,0.8,27115520,35173236,33799190,1672927620,1
316,505,506,4.8,0.8,33021952,42782613,41202877,1672927707,1
317,382,383,4.8,0.8,25591808,33055533,31789554,1672927584,1
318,436,437,4.8,0.8,28692480,37148419,35747071,1672927638,1
319,525,526,4.8,0.8,34766848,44965657,43313440,1672927727,1
320,530,531,4.9,0.8,35201024,45516739,43853103,1672927732,1
321,531,532,4.9,0.8,35291136,45626057,43947514,1672927733,1
322,534,535,4.9,0.8,35553280,45956630,44276364,1672927736,1
323,535,536,4.9,0.8,35639296,46064136,44370712,1672927737,1
324,499,500,4.8,0.8,32501760,42123516,40564790,1672927701,1
325,537,538,4.9,0.8,35807232,46285667,44585618,1672927739,1
326,376,377,4.7,0.8,25067520,32393914,31151386,1672927578,1
327,539,540,4.9,0.8,35991552,46499621,44791529,1672927741,1
328,546,547,4.9,0.8,36593664,47267240,45541841,1672927748,1
329,432,433,4.8,0.8,28344320,36694986,35308459,1672927634,1
330,443,444,4.8,0.8,29298688,37916016,36498423,1672927645,1
331,508,509,4.8,0.8,33284096,43108141,41524852,1672927710,1
332,446,447,4.8,0.8,29564928,38244027,36806231,1672927648,1
333,509,510,4.8,0.8,33370112,43219010,41624972,1672927711,1
334,371,372,4.7,0.8,24629248,31842759,30615168,1672927573,1
335,448,449,4.8,0.8,29736960,38460050,37010951,1672927650,1
336,369,370,4.7,0.8,24461312,31624639,30405847,1672927571,1
337,433,434,4.8,0.8,28426240,36807002,35426361,1672927635,1
338,552,553,4.9,0.8,36986880,47756073,45980682,1672927754,1
339,518,519,4.8,0.8,34156544,44197110,42579016,1672927720,1
340,367,368,4.7,0.8,24289280,31405519,30194370,1672927569,1
341,506,507,4.8,0.8,33107968,42891711,41317223,1672927708,1
342,419,420,4.8,0.8,27205632,35280341,33910963,1672927621,1
343,599,600,4.9,0.8,39612416,51242502,49524842,1672927801,1
344,340,341,4.7,0.8,21925888,28440999,27347907,1672927542,1
345,276,277,4.9,0.8,17956864,23269646,22405192,1672927478,1
346,194,195,4.7,0.8,12513280,16222774,15631881,1672927396,1
347,195,196,4.7,0.8,12595200,16336607,15734715,1672927397,1
348,198,199,4.7,0.8,12853248,16672779,16068784,1672927400,1
349,205,206,4.7,0.8,13467648,17428434,16788445,1672927407,1
350,206,207,4.8,0.8,13549568,17542224,16907376,1672927408,1
351,207,208,4.8,0.8,13631488,17645712,17000362,1672927409,1
352,213,214,4.8,0.8,14163968,18295382,17629186,1672927415,1
353,217,218,4.8,0.8,14508032,18734563,18058865,1672927419,1
354,218,219,4.8,0.8,14589952,18846707,18167536,1672927420,1
355,222,223,4.8,0.8,14942208,19281021,18587393,1672927424,1
356,224,225,4.8,0.8,15114240,19495854,18793449,1672927426,1
357,230,231,4.8,0.8,15646720,20161693,19438438,1672927432,1
358,232,233,4.8,0.8,15814656,20376725,19628786,1672927434,1
359,74,75,4.5,0.8,5246976,6735762,6495016,1672927275,1
360,134,135,4.6,0.8,8957952,11572808,11149193,1672927336,1
361,193,194,4.7,0.8,12410880,16108566,15512686,1672927395,1
362,192,193,4.7,0.8,12324864,16002632,15417788,1672927394,1
363,189,190,4.7,0.8,12066816,15673051,15092669,1672927391,1
364,125,126,4.6,0.8,8167424,10593909,10214326,1672927327,1
365,133,134,4.6,0.8,8871936,11460243,11050461,1672927335,1
366,142,143,4.7,0.8,9654272,12455686,11997942,1672927344,1
367,145,146,4.7,0.8,9908224,12778097,12317890,1672927347,1
368,148,149,4.7,0.8,10174464,13106059,12624744,1672927350,1
369,152,153,4.7,0.8,10530816,13542394,13046425,1672927354,1
370,130,131,4.6,0.8,8605696,11137181,10729839,1672927332,1
371,124,125,4.6,0.8,8077312,10485646,10100211,1672927326,1
372,182,183,4.7,0.8,11452416,14914140,14370081,1672927384,1
373,120,121,4.6,0.8,7733248,10051796,9681752,1672927322,1
374,117,118,4.6,0.8,7475200,9725948,9377253,1672927319,1
375,98,99,4.5,0.8,5812224,7645135,7359801,1672927300,1
376,86,87,4.5,0.8,5283840,6922840,6648609,1672927287,1
377,337,338,4.7,0.8,21667840,28116344,27027241,1672927539,1
378,179,180,4.7,0.8,11198464,14581195,14043606,1672927381,1
379,253,254,4.8,0.8,16031744,20844663,20051966,1672927455,1
380,136,137,4.6,0.8,9134080,11795335,11362964,1672927338,1
381,336,337,4.7,0.8,21585920,28006036,26929602,1672927538,1
382,292,293,4.9,0.8,19353600,25019907,24081462,1672927494,1
383,320,321,4.7,0.8,21127168,27330031,26259278,1672927522,1
384,308,309,4.9,0.8,-43237376,26854749,25770301,1672927510,1
385,332,333,4.7,0.8,21221376,27570708,26508923,1672927534,1
386,316,317,4.8,0.8,21127168,27282630,26216277,1672927518,1
387,331,332,4.7,0.8,21135360,27461531,26395920,1672927533,1
388,47,48,4.5,0.7,2985984,3888894,3774232,1672927248,1
389,244,245,4.8,0.7,15855616,20537660,19759460,1672927446,1
390,241,242,4.8,0.7,15851520,20510726,19736647,1672927443,1
391,33,34,4.5,0.7,1748992,2348221,2286026,1672927234,1
392,8,9,4.4,0.7,4096,86015,77118,1672927209,1
393,17,18,4.4,0.7,348160,594783,599546,1672927218,1
394,10,11,4.4,0.7,4096,108069,97314,1672927211,1
395,178,179,4.7,0.5,11104256,14475644,13951756,1672927380,1
396,533,534,4.9,0.5,35463168,45848663,44163148,1672927735,1
397,81,82,4.5,0.5,5283840,6860340,6592893,1672927282,1
398,80,81,4.5,0.5,5283840,6851218,6584289,1672927281,1
399,532,533,4.9,0.5,35377152,45735534,44060934,1672927734,1
400,171,172,4.7,0.5,10579968,13794376,13260480,1672927373,1
401,78,79,4.5,0.5,5283840,6834648,6570903,1672927279,1
402,172,173,4.7,0.5,10579968,13819210,13318590,1672927374,1
403,444,445,4.8,0.5,29388800,38023511,36593016,1672927646,1
404,359,360,4.7,0.5,23584768,30530838,29354288,1672927561,1
405,186,187,4.7,0.5,11808768,15347464,14788120,1672927388,1
406,456,457,4.8,0.5,30441472,39334541,37857173,1672927658,1
407,12,13,4.4,0.5,4096,125412,111676,1672927213,1
408,165,166,4.7,0.5,10567680,13715355,13190101,1672927367,1
409,13,14,4.4,0.5,4096,147492,167541,1672927214,1
410,313,314,4.9,0.5,21086208,27207942,26162422,1672927515,1
411,450,451,4.8,0.5,29904896,38680643,37226132,1672927652,1
412,15,16,4.4,0.5,172032,369912,382650,1672927216,1
413,306,307,4.9,0.5,-43446272,26639015,25563731,1672927508,1
414,304,305,4.9,0.5,-43622400,26388321,25344057,1672927506,1
415,166,167,4.7,0.5,10567680,13740461,13210955,1672927368,1
416,83,84,4.5,0.5,5283840,6880382,6611357,1672927284,1
417,470,471,4.8,0.5,31666176,40868004,39334541,1672927672,1
418,488,489,4.8,0.5,31715328,41098648,39545907,1672927690,1
419,335,336,4.7,0.5,21495808,27895664,26814916,1672927537,1
420,143,144,4.7,0.5,9740288,12560325,12108518,1672927345,1
