,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
39,116,117,16.3,4.1,2707456,7609736,4708200,1671212518,1
40,168,169,16.6,4.1,4067328,11290237,6963981,1671212570,1
41,196,197,16.7,4.1,4882432,13489638,8331769,1671212598,1
42,219,220,16.8,4.1,5312512,14776198,9112387,1671212621,1
43,248,249,17.0,4.1,6234112,17180151,10582935,1671212650,1
44,13,14,15.8,3.6,106496,466214,309567,1671212414,1
45,65,66,16.1,3.6,1454080,4141997,2569189,1671212466,1
46,93,94,16.3,3.6,2281472,6427180,3957844,1671212494,1
47,115,116,16.3,3.6,2613248,7386986,4566911,1671212517,1
48,141,142,16.5,3.6,3239936,9128972,5662072,1671212543,1
49,169,170,16.6,3.6,4161536,11507838,7080329,1671212571,1
50,220,221,16.8,3.6,5402624,14991667,9229706,1671212622,1
51,63,64,16.1,3.5,1253376,3704597,2309832,1671212464,1
52,91,92,16.3,3.5,2088960,5899663,3695491,1671212492,1
53,191,192,16.7,3.5,4411392,12393418,7693014,1671212593,1
54,171,172,16.7,3.1,4354048,11954914,7349288,1671212573,1
55,192,193,16.7,3.1,4501504,12605217,7807017,1671212594,1
56,246,247,17.0,3.1,6041600,16739525,10323742,1671212648,1
57,42,43,16.0,3.0,1019904,2879130,1806241,1671212443,1
58,89,90,16.2,3.0,1900544,5450449,3417750,1671212490,1
59,199,200,16.8,3.0,5017600,13808611,8497922,1671212601,1
60,0,1,16.5,100.0,0,0,0,1671213001,2
61,66,67,16.8,10.3,2990080,7524346,4526880,1671213067,2
62,248,249,17.6,10.1,12013568,29849353,17839451,1671213249,2
63,169,170,17.1,10.0,8015872,19945982,11907572,1671213170,2
64,196,197,17.3,10.0,9408512,23407778,14010257,1671213197,2
65,39,40,16.7,9.7,1499136,3888234,2354565,1671213040,2
66,243,244,17.5,9.7,11038720,27681414,16568351,1671213244,2
67,119,120,17.0,9.5,5787648,14372847,8587594,1671213120,2
68,143,144,17.0,9.5,6610944,16534687,9920903,1671213144,2
69,43,44,16.8,9.2,2265088,5614807,3364871,1671213044,2
70,15,16,16.5,9.1,585728,1550568,943203,1671213016,2
71,40,41,16.7,9.1,1691648,4318998,2606941,1671213041,2
72,41,42,16.7,9.1,1884160,4746496,2856020,1671213042,2
73,42,43,16.7,9.1,2076672,5181455,3109016,1671213043,2
74,91,92,16.9,9.1,4100096,10299727,6178622,1671213092,2
75,166,167,17.1,9.1,7430144,18652070,11159817,1671213167,2
76,192,193,17.2,9.1,8630272,21677077,12997797,1671213193,2
77,145,146,17.1,8.8,6991872,17396781,10423422,1671213146,2
78,195,196,17.3,8.7,9220096,22976553,13759956,1671213196,2
79,247,248,17.6,8.7,11812864,29416868,17584874,1671213248,2
80,13,14,16.5,8.6,200704,680107,433018,1671213014,2
81,141,142,17.0,8.6,6230016,15666139,9410635,1671213142,2
82,14,15,16.5,8.2,393216,1114527,687449,1671213015,2
83,68,69,16.8,8.2,3375104,8392307,5035946,1671213069,2
84,115,116,16.9,8.2,5013504,12642877,7577698,1671213116,2
85,142,143,17.0,8.2,6418432,16102779,9666309,1671213143,2
86,168,169,17.1,8.2,7811072,19516014,11660012,1671213169,2
87,171,172,17.2,8.2,8388608,20817485,12411259,1671213172,2
88,193,194,17.2,8.2,8835072,22105269,13246456,1671213194,2
89,217,218,17.4,8.2,9834496,24654625,14736722,1671213218,2
90,219,220,17.4,8.2,10219520,25526929,15248938,1671213220,2
91,222,223,17.5,8.2,10792960,26825478,16006079,1671213223,2
92,246,247,17.6,8.2,11624448,28976275,17326123,1671213247,2
93,69,70,16.9,8.1,3563520,8811638,5256814,1671213070,2
94,244,245,17.5,8.1,11239424,28111433,16819993,1671213245,2
95,67,68,16.8,7.7,3186688,7957579,4782142,1671213068,2
96,117,118,16.9,7.7,5402624,13505182,8079349,1671213118,2
97,144,145,17.0,7.7,6803456,16965108,10171224,1671213145,2
98,167,168,17.1,7.7,7626752,19085961,11411456,1671213168,2
99,194,195,17.2,7.7,9031680,22540883,13503734,1671213195,2
100,245,246,17.5,7.7,11427840,28541771,17072591,1671213246,2
101,197,198,17.3,7.6,9601024,23826892,14230899,1671213198,2
102,90,91,16.9,7.3,3907584,9865517,5921661,1671213091,2
103,118,119,16.9,7.3,5591040,13937379,8332149,1671213119,2
104,220,221,17.4,7.3,10412032,25957615,15499588,1671213221,2
105,18,19,16.7,7.2,1155072,2832739,1683592,1671213019,2
106,116,117,16.9,7.2,5206016,13075725,7830892,1671213117,2
107,120,121,17.0,7.2,5984256,14805531,8838287,1671213121,2
108,170,171,17.1,7.2,8200192,20382512,12160181,1671213171,2
109,64,65,16.8,7.1,2605056,6659997,4023029,1671213065,2
110,93,94,16.9,7.1,4485120,11158422,6678181,1671213094,2
111,146,147,17.1,7.1,7184384,17821790,10652893,1671213147,2
112,16,17,16.6,6.8,778240,1979648,1191012,1671213017,2
113,65,66,16.8,6.8,2793472,7091195,4273697,1671213066,2
114,218,219,17.4,6.8,10027008,25091641,14994009,1671213219,2
115,17,18,16.6,6.7,966656,2406063,1439708,1671213018,2
116,221,222,17.4,6.7,10604544,26388080,15747998,1671213222,2
117,94,95,16.9,6.3,4685824,11591141,6931830,1671213095,2
118,38,39,16.7,6.2,1310720,3455825,2099780,1671213039,2
119,92,93,16.9,6.2,4288512,10728966,6429124,1671213093,2
120,93,94,17.5,19.9,8527872,20043814,11607343,1671213694,3
121,91,92,17.4,18.7,7753728,18336900,10628225,1671213692,3
122,248,249,18.8,18.5,23220224,54441767,31631284,1671213849,3
123,222,223,18.6,18.0,20676608,48641089,28229672,1671213823,3
124,195,196,18.5,17.9,17784832,41824099,24289282,1671213796,3
125,66,67,17.2,17.6,5537792,13133474,7615013,1671213667,3
126,169,170,18.2,17.5,15237120,35831133,20796008,1671213770,3
127,171,172,18.2,17.4,16007168,37554819,21796711,1671213772,3
128,247,248,18.7,17.1,22835200,53574944,31129547,1671213848,3
129,119,120,17.8,17.0,10981376,25803854,14942788,1671213720,3
130,121,122,17.9,17.0,11751424,27510972,15923130,1671213722,3
131,15,16,17.0,16.8,827392,2161029,1266397,1671213616,3
132,17,18,17.0,16.6,1638400,3873138,2244099,1671213618,3
133,246,247,18.7,16.6,22458368,52712487,30637024,1671213847,3
134,65,66,17.1,16.4,5115904,12277498,7117551,1671213666,3
135,194,195,18.4,16.4,17399808,40964722,23795337,1671213795,3
136,42,43,17.1,16.3,3719168,8792458,5126431,1671213643,3
137,118,119,17.7,16.3,10596352,24943314,14446784,1671213719,3
138,69,70,17.3,16.2,6696960,15795727,9084951,1671213670,3
139,170,171,18.2,16.1,15622144,36688241,21290121,1671213771,3
140,221,222,18.6,16.1,20287488,47784636,27737434,1671213822,3
141,197,198,18.5,15.9,18554880,43533549,25265004,1671213798,3
142,120,121,17.8,15.8,11362304,26659147,15433133,1671213721,3
143,196,197,18.5,15.8,18169856,42680575,24780023,1671213797,3
144,68,69,17.3,15.7,6316032,14852323,8597065,1671213669,3
145,143,144,18.0,15.7,12673024,29865796,17350606,1671213744,3
146,167,168,18.1,15.7,14462976,34123569,19820406,1671213768,3
147,94,95,17.6,15.5,8908800,20896574,12093880,1671213695,3
148,95,96,17.6,15.5,9297920,21757815,12588505,1671213696,3
149,142,143,17.9,15.4,12288000,29005186,16854189,1671213743,3
150,245,246,18.7,15.4,22073344,51852593,30141787,1671213846,3
151,43,44,17.1,15.2,4100096,9646776,5613359,1671213644,3
152,92,93,17.5,14.9,8134656,19189650,11118027,1671213693,3
153,244,245,18.7,14.9,21639168,50998962,29656414,1671213845,3
154,67,68,17.2,14.8,5926912,13995357,8111225,1671213668,3
155,223,224,18.6,14.8,21057536,49500902,28712708,1671213824,3
156,40,41,17.1,14.7,2936832,7081917,4155771,1671213641,3
157,144,145,18.0,14.7,13062144,30719924,17838539,1671213745,3
158,18,19,17.0,14.6,2023424,4728457,2730810,1671213619,3
159,249,250,18.7,14.6,23601152,55283620,32088823,1671213850,3
160,219,220,18.5,14.3,19517440,46072694,26756347,1671213820,3
161,41,42,17.1,14.2,3338240,7935677,4641626,1671213642,3
162,116,117,17.7,14.2,9826304,23233853,13472159,1671213717,3
163,117,118,17.7,14.2,10207232,24088288,13959134,1671213718,3
164,44,45,17.1,14.1,4485120,10501095,6096980,1671213645,3
165,146,147,18.1,14.1,13819904,32431490,18817531,1671213747,3
166,172,173,18.3,14.0,16392192,38410832,22279933,1671213773,3
167,14,15,17.0,13.8,442368,1303848,732159,1671213615,3
168,19,20,17.0,13.8,2310144,5381304,3112958,1671213620,3
169,220,221,18.6,13.8,19951616,46929104,27246986,1671213821,3
170,90,91,17.4,13.7,7327744,17478181,10134964,1671213691,3
171,145,146,18.0,13.7,13434880,31573459,18325972,1671213746,3
172,70,71,17.3,13.5,7028736,16449486,9513127,1671213671,3
173,147,148,18.1,13.5,14114816,33077367,19180209,1671213748,3
174,168,169,18.1,13.1,14848000,34978380,20313054,1671213769,3
175,16,17,17.0,12.9,1208320,3021828,1757294,1671213617,3
176,193,194,18.4,12.7,17014784,40105622,23304757,1671213794,3
177,198,199,18.5,12.2,18849792,44172803,25619963,1671213799,3
178,39,40,17.0,11.3,2560000,6226258,3669229,1671213640,3
179,218,219,18.5,11.0,19136512,45215024,26259822,1671213819,3
180,0,1,17.1,100.0,0,0,0,1671214201,4
181,16,17,17.2,26.0,2424832,5572572,3221767,1671214217,4
182,195,196,18.4,25.9,27381760,62865114,36147393,1671214397,4
183,90,91,17.3,25.8,11526144,26583044,15285914,1671214291,4
184,196,197,18.5,25.5,27955200,64229924,36872351,1671214398,4
185,170,171,18.2,25.3,24117248,55402586,31831243,1671214372,4
186,247,248,18.9,25.3,35041280,80412978,46261468,1671214449,4
187,40,41,17.2,25.0,5074944,11719942,6756089,1671214241,4
188,15,16,17.2,24.9,1843200,4293730,2490920,1671214216,4
189,142,143,17.9,24.9,19136512,44034621,25336437,1671214343,4
190,145,146,18.1,24.9,20865024,47866767,27518707,1671214346,4
191,193,194,18.4,24.9,26230784,60390138,34683570,1671214395,4
192,166,167,18.1,24.7,21794816,50287605,28918268,1671214368,4
193,192,193,18.3,24.7,25645056,59022156,33952762,1671214394,4
194,115,116,17.5,24.6,14757888,34032798,19595468,1671214316,4
195,14,15,17.2,24.2,1265664,3015779,1761267,1671214215,4
196,168,169,18.2,24.0,22962176,52845490,30371605,1671214370,4
197,217,218,18.5,23.8,28913664,66572740,38313531,1671214419,4
198,13,14,17.1,23.7,679936,1738203,1034449,1671214214,4
199,17,18,17.2,23.7,2998272,6846674,3956253,1671214218,4
200,92,93,17.4,23.7,12677120,29141892,16745872,1671214293,4
201,94,95,17.5,23.7,13836288,31694013,18200600,1671214295,4
202,218,219,18.6,23.6,29503488,67851358,39044481,1671214420,4
203,91,92,17.4,23.5,12099584,27865245,16017241,1671214292,4
204,68,69,17.3,23.4,10022912,22995476,13211706,1671214269,4
205,220,221,18.6,23.4,30650368,70409557,40501259,1671214422,4
206,169,170,18.2,23.3,23535616,54122741,31102278,1671214371,4
207,118,119,17.7,23.2,16486400,37864994,21770147,1671214319,4
208,93,94,17.5,23.0,13262848,30415350,17469263,1671214294,4
209,141,142,17.8,23.0,18558976,42755233,24613076,1671214342,4
210,144,145,18.0,23.0,20291584,46590395,26792679,1671214345,4
211,242,243,18.7,22.9,32149504,74013138,42611716,1671214444,4
212,64,65,17.3,22.8,7720960,17872175,10303615,1671214265,4
213,66,67,17.3,22.8,8867840,20427944,11756910,1671214267,4
214,39,40,17.2,22.6,4493312,10434123,6024634,1671214240,4
215,194,195,18.4,22.6,26804224,61670627,35415212,1671214396,4
216,244,245,18.8,22.6,33304576,76565348,44066950,1671214446,4
217,167,168,18.1,22.4,22376448,51570100,29649263,1671214369,4
218,65,66,17.3,22.3,8298496,19148396,11026315,1671214266,4
219,116,117,17.6,22.3,15327232,35311336,20316408,1671214317,4
220,67,68,17.3,22.2,9449472,21715007,12486975,1671214268,4
221,41,42,17.2,21.9,5648384,12999024,7484531,1671214242,4
222,243,244,18.7,21.9,32735232,75292548,43344362,1671214445,4
223,246,247,18.8,21.6,34459648,79122221,45520751,1671214448,4
224,42,43,17.2,21.5,6221824,14280627,8217390,1671214243,4
225,43,44,17.3,21.2,6807552,15563169,8949114,1671214244,4
226,143,144,18.0,21.1,19714048,45313130,26067548,1671214344,4
227,245,246,18.8,21.1,33882112,77845840,44793037,1671214447,4
228,219,220,18.6,20.9,30076928,69133631,39777585,1671214421,4
229,119,120,17.7,20.7,17059840,39146309,22502445,1671214320,4
230,221,222,18.6,20.7,31236096,71685348,41227885,1671214423,4
231,171,172,18.2,20.3,24592384,56372432,32398563,1671214373,4
232,117,118,17.6,20.1,15904768,36587886,21044374,1671214318,4
233,120,121,17.8,19.7,17547264,40209092,23092236,1671214321,4
234,140,141,17.8,19.5,17985536,41477757,23886636,1671214341,4
235,18,19,17.2,18.4,3481600,7904735,4533501,1671214219,4
236,69,70,17.3,17.8,10510336,24053135,13798333,1671214270,4
237,191,192,18.3,17.4,25067520,57743766,33223250,1671214393,4
238,89,90,17.3,16.7,10944512,25305324,14557058,1671214290,4
239,38,39,17.2,16.2,3911680,9155999,5298326,1671214239,4
240,245,246,19.4,42.2,44941312,101681674,58431766,1671215046,5
241,13,14,17.6,37.6,872448,2164517,1291713,1671214814,5
242,247,248,19.2,37.3,46440448,105087819,60367397,1671215048,5
243,243,244,19.4,34.2,43356160,98302493,56510782,1671215044,5
244,246,247,19.3,33.7,45715456,103383091,59394529,1671215047,5
245,142,143,18.7,33.3,25341952,57491091,33032052,1671214943,5
246,244,245,19.4,33.3,44126208,99995780,57470892,1671215045,5
247,117,118,18.4,33.2,21045248,47674917,27411135,1671214918,5
248,40,41,17.7,32.7,6733824,15258654,8763876,1671214841,5
249,64,65,17.8,32.7,10248192,23302366,13400210,1671214865,5
250,115,116,18.3,32.7,19509248,44282096,25483282,1671214916,5
251,118,119,18.4,32.6,21815296,49370734,28381420,1671214919,5
252,15,16,17.6,32.5,2412544,5555229,3218137,1671214816,5
253,193,194,19.1,32.5,34701312,78710396,45234880,1671214994,5
254,141,142,18.6,32.4,24567808,55727039,32059567,1671214942,5
255,68,69,18.0,32.3,13332480,30095566,17256228,1671214869,5
256,16,17,17.7,32.1,3227648,7251838,4192718,1671214817,5
257,17,18,17.7,32.1,4005888,8939727,5146817,1671214818,5
258,219,220,19.3,32.1,39845888,90270633,51870302,1671215020,5
259,221,222,19.3,32.1,41390080,93660184,53817877,1671215022,5
260,39,40,17.7,31.6,5959680,13564590,7796238,1671214840,5
261,42,43,17.8,31.6,8273920,18659664,10703336,1671214843,5
262,66,67,17.8,31.6,11788288,26702836,15333820,1671214867,5
263,94,95,18.2,31.6,18345984,41510307,23811187,1671214895,5
264,143,144,18.7,31.6,26112000,59220846,34002203,1671214944,5
265,196,197,19.2,31.4,37044224,83816741,48138773,1671214997,5
266,43,44,17.8,31.1,9048064,20363166,11673693,1671214844,5
267,91,92,18.0,30.9,16044032,36336428,20865185,1671214892,5
268,92,93,18.0,30.8,16814080,38123585,21831402,1671214893,5
269,90,91,18.0,30.7,15269888,34639993,19891115,1671214891,5
270,120,121,18.5,30.7,23363584,52754984,30281714,1671214921,5
271,145,146,18.8,30.7,27656192,62617387,35935774,1671214946,5
272,65,66,17.8,30.6,11022336,24997827,14351721,1671214866,5
273,220,221,19.3,30.4,40615936,91967866,52841817,1671215021,5
274,41,42,17.7,30.3,7462912,16959073,9730920,1671214842,5
275,67,68,17.8,30.3,12562432,28404226,16302505,1671214868,5
276,195,196,19.1,30.3,36278272,82152122,47175113,1671214996,5
277,93,94,18.1,30.2,17580032,39722924,22793769,1671214894,5
278,144,145,18.7,30.2,26886144,60829692,34966924,1671214945,5
279,167,168,18.8,30.2,29630464,67180665,38638427,1671214968,5
280,168,169,18.8,29.8,30404608,68877394,39606360,1671214969,5
281,170,171,18.9,29.8,31948800,72273345,41542412,1671214971,5
282,14,15,17.6,29.5,1646592,3856774,2258877,1671214815,5
283,171,172,18.9,29.4,32706560,73964938,42485956,1671214972,5
284,166,167,18.8,29.3,28864512,65482174,37664194,1671214967,5
285,194,195,19.1,29.3,35512320,80412698,46200478,1671214995,5
286,119,120,18.5,29.2,22593536,51071518,29356453,1671214920,5
287,218,219,19.2,29.2,39075840,88566869,50902185,1671215019,5
288,217,218,19.2,29.1,38301696,86864254,49924818,1671215018,5
289,192,193,19.0,28.9,33927168,77018064,44267137,1671214993,5
290,169,170,18.9,28.7,31174656,70574307,40576104,1671214970,5
291,222,223,19.3,28.6,42065920,95147283,54665698,1671215023,5
292,116,117,18.3,28.1,20275200,45981001,26450670,1671214917,5
293,18,19,17.7,26.8,4665344,10410079,5956310,1671214819,5
294,242,243,19.4,26.5,42536960,96600556,55491767,1671215043,5
295,69,70,18.0,25.7,14012416,31587149,18104632,1671214870,5
296,38,39,17.7,21.9,5189632,11864440,6822754,1671214839,5
297,191,192,18.9,20.9,33189888,75329604,43309974,1671214992,5
298,89,90,18.0,18.5,14499840,32942890,18920364,1671214890,5
299,140,141,18.5,18.1,23793664,54031435,31089082,1671214941,5
300,43,44,17.8,45.0,11186176,25018151,14331302,1671215445,6
301,193,194,18.7,44.9,106651648,95577411,55027198,1671215595,6
302,13,14,17.4,44.2,1073152,2563721,1496338,1671215415,6
303,42,43,17.7,43.6,10223616,22900330,13123895,1671215444,6
304,39,40,17.6,42.9,7331840,16573233,9507160,1671215441,6
305,196,197,18.8,42.6,109539328,101907487,58644980,1671215598,6
306,92,93,18.3,42.3,20680704,46418989,26694469,1671215494,6
307,244,245,19.0,42.2,118169600,121500271,69891055,1671215646,6
308,16,17,17.5,42.1,3964928,8892277,5110072,1671215418,6
309,40,41,17.6,41.9,8294400,18687387,10715980,1671215442,6
310,93,94,18.4,41.8,21598208,48529591,27903774,1671215495,6
311,248,249,19.2,41.7,122023936,129950947,74713000,1671215650,6
312,15,16,17.5,41.6,3002368,6785926,3909625,1671215417,6
313,66,67,17.9,41.5,14417920,32396050,18583993,1671215468,6
314,68,69,18.0,41.5,16347136,36713308,21046996,1671215470,6
315,41,42,17.6,41.4,9216000,20793497,11916204,1671215443,6
316,170,171,19.0,41.3,103333888,88091461,50668180,1671215572,6
317,17,18,17.5,41.1,4931584,11002753,6309806,1671215419,6
318,171,172,19.0,41.0,104300544,90205554,51872805,1671215573,6
319,197,198,18.8,41.0,110514176,104020231,59860717,1671215599,6
320,94,95,18.4,40.6,22609920,50642219,29126887,1671215496,6
321,14,15,17.4,40.3,2043904,4672833,2701489,1671215416,6
322,69,70,18.1,40.1,17313792,38823836,22250119,1671215471,6
323,245,246,19.1,40.1,119132160,123613608,71101541,1671215647,6
324,168,169,19.1,40.0,101400576,83786322,48247470,1671215570,6
325,90,91,18.2,39.9,18739200,42188394,24224860,1671215492,6
326,91,92,18.2,39.9,19718144,44305551,25434458,1671215493,6
327,246,247,19.2,39.9,120098816,125728530,72259476,1671215648,6
328,117,118,18.6,39.8,25980928,58433830,33611566,1671215519,6
329,167,168,19.0,39.8,100397056,81672629,47036459,1671215569,6
330,169,170,19.1,39.4,102367232,85891795,49444632,1671215571,6
331,247,248,19.2,39.0,121065472,127844892,73510814,1671215649,6
332,67,68,18.0,38.9,15384576,34608442,19845697,1671215469,6
333,118,119,18.6,38.9,26988544,60544685,34812657,1671215520,6
334,142,143,18.8,38.8,95322112,70251426,40427211,1671215544,6
335,219,220,18.8,38.7,112816128,109489907,62997657,1671215621,6
336,119,120,18.6,38.6,27951104,62659312,36027456,1671215521,6
337,116,117,18.6,38.5,25014272,56324862,32404768,1671215518,6
338,120,121,18.7,38.4,28827648,64672621,37169136,1671215522,6
339,141,142,18.8,38.3,94347264,68143810,39212670,1671215543,6
340,143,144,18.8,38.2,96284672,72364969,41639173,1671215545,6
341,195,196,18.8,38.1,108589056,99801888,57449037,1671215597,6
342,65,66,17.9,37.9,13459456,30375980,17386301,1671215467,6
343,145,146,18.9,37.9,98222080,76586984,44056501,1671215547,6
344,194,195,18.8,37.8,107614208,97684240,56236630,1671215596,6
345,218,219,18.8,37.8,111857664,107371468,61782493,1671215620,6
346,144,145,18.9,37.6,97255424,74477433,42848568,1671215546,6
347,220,221,18.8,37.4,113782784,111596079,64199458,1671215622,6
348,64,65,17.8,36.6,12496896,28259276,16226418,1671215466,6
349,222,223,18.9,36.1,115712000,115820783,66606598,1671215624,6
350,221,222,18.8,35.4,114749440,113706104,65360071,1671215623,6
351,18,19,17.5,34.0,5795840,12895417,7375787,1671215420,6
352,192,193,18.7,33.7,105693184,93468219,53806215,1671215594,6
353,223,224,18.9,30.2,116527104,117516856,67580110,1671215625,6
354,146,147,19.0,30.0,98996224,78279255,45029092,1671215548,6
355,115,116,18.5,29.5,24059904,54215601,31193300,1671215517,6
356,95,96,18.4,29.4,23281664,52126331,29967417,1671215497,6
357,243,244,18.9,27.2,117198848,119388529,68642479,1671215645,6
358,38,39,17.5,26.5,6328320,14460332,8301449,1671215440,6
359,172,173,18.9,22.6,104865792,91362331,52541635,1671215574,6
360,44,45,18.4,54.0,12959744,28852790,16548072,1671216045,7
361,15,16,17.7,53.6,2076672,4871355,2794205,1671216016,7
362,19,20,17.9,53.1,6701056,14973624,8555055,1671216020,7
363,43,44,18.2,51.3,11812864,26331500,15122882,1671216044,7
364,70,71,19.0,51.3,20488192,45660865,26067578,1671216071,7
365,223,224,19.6,50.5,61726720,137712760,78955598,1671216225,7
366,0,1,17.7,50.0,0,66,0,1671216001,7
367,40,41,18.0,49.7,8347648,18857678,10818415,1671216041,7
368,169,170,19.4,49.7,44421120,99146328,56845289,1671216170,7
369,17,18,17.8,49.2,4431872,9929925,5686473,1671216018,7
370,66,67,18.7,49.2,15814656,35452666,20312470,1671216067,7
371,197,198,19.7,49.2,54206464,120846724,69303341,1671216199,7
372,222,223,19.7,48.9,60575744,135177140,77471870,1671216224,7
373,118,119,18.8,48.7,30556160,68196290,39117020,1671216119,7
374,195,196,19.6,48.7,51900416,115796595,66409267,1671216197,7
375,18,19,17.8,48.4,5591040,12452120,7128148,1671216019,7
376,42,43,18.1,48.4,10653696,23909244,13707600,1671216043,7
377,143,144,19.1,48.4,36818944,82304144,47184068,1671216144,7
378,245,246,19.1,48.1,64479232,144022053,82558426,1671216247,7
379,95,96,18.7,47.9,26656768,59356521,34028903,1671216096,7
380,68,69,19.0,47.7,18178048,40509399,23192835,1671216069,7
381,93,94,18.7,47.6,24338432,54292791,31115108,1671216094,7
382,221,222,19.8,47.4,59416576,132646679,76073194,1671216223,7
383,246,247,19.2,47.4,65630208,146553952,84048059,1671216248,7
384,41,42,18.0,47.3,9502720,21293887,12258644,1671216042,7
385,92,93,18.7,47.3,23175168,51762828,29674008,1671216093,7
386,119,120,18.9,47.3,31711232,70729797,40562973,1671216120,7
387,120,121,18.9,47.1,32870400,73259626,42005844,1671216121,7
388,96,97,18.8,46.9,27807744,61874010,35461112,1671216097,7
389,146,147,19.2,46.9,40325120,89888472,51488850,1671216147,7
390,170,171,19.4,46.8,45535232,101671290,58279344,1671216171,7
391,16,17,17.8,46.5,3272704,7402242,4240143,1671216017,7
392,69,70,19.0,46.5,19288064,42949805,24616256,1671216070,7
393,117,118,18.8,46.2,29405184,65665786,37658772,1671216118,7
394,196,197,19.6,46.2,53051392,118323925,67856490,1671216198,7
395,168,169,19.4,45.8,43274240,96620995,55400773,1671216169,7
396,94,95,18.7,45.7,25497600,56817573,32555833,1671216095,7
397,121,122,18.9,45.5,33980416,75776975,43437348,1671216122,7
398,144,145,19.1,45.5,37969920,84830582,48570292,1671216145,7
399,219,220,19.7,45.5,57098240,127582306,73133407,1671216221,7
400,67,68,18.8,45.4,17010688,37983405,21749438,1671216068,7
401,91,92,18.7,45.4,22020096,49238286,28232246,1671216092,7
402,147,148,19.3,45.3,41439232,92425300,52953492,1671216148,7
403,220,221,19.8,45.1,58261504,130022315,74579328,1671216222,7
404,248,249,19.2,45.1,67948544,151626872,86947466,1671216250,7
405,249,250,19.2,45.1,69099520,154154741,88386897,1671216251,7
406,247,248,19.2,45.0,66785280,149098063,85490660,1671216249,7
407,145,146,19.2,44.7,39088128,87266510,49986949,1671216146,7
408,194,195,19.5,44.6,50741248,113260206,64964441,1671216196,7
409,171,172,19.4,44.4,46698496,104206330,59729997,1671216172,7
410,198,199,19.7,43.8,55373824,123373572,70748288,1671216200,7
411,224,225,19.4,42.9,62832640,140036338,80286121,1671216226,7
412,172,173,19.5,42.1,47890432,106725660,61169910,1671216173,7
413,45,46,18.5,39.1,13930496,30948139,17721330,1671216046,7
414,14,15,17.7,37.2,823296,2147741,1282879,1671216015,7
415,173,174,19.5,35.9,48861184,108837580,62368070,1671216174,7
416,122,123,18.9,32.6,34881536,77673412,44492175,1671216123,7
417,65,66,18.6,30.2,14655488,32926406,18875409,1671216066,7
418,193,194,19.5,28.2,49537024,110730497,63519955,1671216195,7
419,250,251,19.2,27.8,69812224,155641601,89240109,1671216252,7
420,40,41,18.2,62.1,10375168,23209465,13246233,1671216641,8
421,14,15,17.7,61.6,1708032,3995511,2278632,1671216615,8
