,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
77,117,118,29.3,16.5,5566464,8317674,7556967,1670767319,2
78,195,196,29.9,16.5,9580544,14182173,12911509,1670767397,2
79,222,223,30.2,16.3,11108352,16375711,14924658,1670767424,2
80,68,69,28.9,16.2,3575808,5249458,4774620,1670767270,2
81,64,65,28.9,16.0,2785280,4243103,3819205,1670767266,2
82,192,193,30.0,16.0,8986624,13435497,12201211,1670767394,2
83,193,194,29.9,16.0,9187328,13682472,12435127,1670767395,2
84,220,221,30.1,16.0,10715136,15880256,14450439,1670767422,2
85,247,248,30.3,16.0,12197888,18023986,16461822,1670767449,2
86,246,247,30.3,15.8,11964416,17759378,16209510,1670767448,2
87,89,90,29.0,15.6,3919872,5943239,5364208,1670767291,2
88,39,40,29.1,15.5,1642496,2538082,2266854,1670767240,2
89,91,92,29.1,15.5,4317184,6443035,5847605,1670767293,2
90,166,167,29.7,15.5,7639040,11464294,10400549,1670767368,2
91,243,244,30.1,15.3,11354112,17004384,15449594,1670767445,2
92,65,66,28.9,15.2,2985984,4487344,4053108,1670767267,2
93,92,93,29.1,15.2,4513792,6690732,6084213,1670767294,2
94,141,142,29.3,15.2,6504448,9769068,8862603,1670767343,2
95,144,145,29.6,15.2,7094272,10517018,9575622,1670767346,2
96,13,14,29.2,15.0,311296,595402,497194,1670767214,2
97,40,41,29.0,15.0,1839104,2785599,2504027,1670767241,2
98,116,117,29.3,14.7,5365760,8071622,7321849,1670767318,2
99,14,15,29.2,14.6,507904,843601,732462,1670767215,2
100,94,95,29.1,14.6,4902912,7186869,6555029,1670767296,2
101,118,119,29.3,14.6,5763072,8569707,7794626,1670767320,2
102,143,144,29.6,14.6,6897664,10267875,9338911,1670767345,2
103,16,17,29.1,14.4,897024,1344917,1208413,1670767217,2
104,120,121,29.3,14.4,6156288,9041214,8244179,1670767322,2
105,145,146,29.6,14.4,7290880,10761422,9809280,1670767347,2
106,171,172,29.9,14.4,8630272,12709099,11583400,1670767373,2
107,217,218,30.0,14.4,10117120,15129221,13735763,1670767419,2
108,194,195,29.9,14.3,9375744,13932462,12673245,1670767396,2
109,196,197,30.0,14.3,9777152,14428952,13146439,1670767398,2
110,169,170,29.7,13.4,8232960,12212583,11112891,1670767371,2
111,63,64,29.0,13.0,2580480,3995584,3583227,1670767265,2
112,191,192,30.0,13.0,8790016,13188329,11965522,1670767393,2
113,115,116,29.3,12.8,5165056,7823330,7085471,1670767317,2
114,12,13,29.2,12.7,106496,347211,261052,1670767213,2
115,167,168,29.7,12.6,7847936,11715587,10641076,1670767369,2
116,221,222,30.1,12.6,10907648,16126592,14686201,1670767423,2
117,248,249,30.2,11.3,12341248,18215437,16599911,1670767450,2
118,17,18,29.1,10.8,1101824,1587550,1440817,1670767218,2
119,41,42,29.0,10.6,2035712,3030619,2738709,1670767242,2
120,0,1,28.9,100.0,0,181,0,1670767801,3
121,14,15,28.9,33.7,610304,978109,861241,1670767815,3
122,41,42,28.6,33.7,3616768,4947210,4574319,1670767842,3
123,119,120,29.0,33.0,11374592,15379418,14295056,1670767920,3
124,168,169,29.3,32.7,15380480,20855503,19406727,1670767969,3
125,91,92,28.7,32.4,8060928,10997246,10201834,1670767892,3
126,146,147,29.1,32.3,14327808,19298183,17996197,1670767947,3
127,116,117,28.9,32.0,10194944,13910108,12903298,1670767917,3
128,171,172,29.5,31.7,16564224,22358619,20799569,1670767972,3
129,43,44,28.5,31.6,4403200,5922750,5507585,1670767844,3
130,144,145,29.1,31.3,13541376,18333537,17073167,1670767945,3
131,17,18,28.8,30.9,1785856,2440831,2260865,1670767818,3
132,92,93,28.8,30.9,8454144,11485462,10667979,1670767893,3
133,195,196,29.6,30.9,18399232,24848936,23141933,1670767996,3
134,247,248,30.1,30.9,23576576,31819690,29589932,1670768049,3
135,16,17,28.8,30.6,1392640,1956332,1796688,1670767817,3
136,42,43,28.6,30.6,4014080,5430030,5038039,1670767843,3
137,95,96,28.9,30.6,9641984,12946612,12057574,1670767896,3
138,18,19,28.7,30.3,2183168,2929583,2725283,1670767819,3
139,68,69,28.6,30.3,6635520,8960306,8332534,1670767869,3
140,90,91,28.7,30.3,7671808,10507340,9732479,1670767891,3
141,169,170,29.3,30.3,15777792,21339276,19867562,1670767970,3
142,65,66,28.5,30.0,5451776,7492705,6931252,1670767866,3
143,39,40,28.7,29.9,2818048,3975923,3643760,1670767840,3
144,194,195,29.6,29.7,18001920,24361956,22677254,1670767995,3
145,193,194,29.5,29.5,17604608,23874696,22212195,1670767994,3
146,220,221,29.8,29.5,20566016,27843520,25883046,1670768021,3
147,44,45,28.5,29.3,4800512,6411005,5973318,1670767845,3
148,197,198,29.6,29.3,19185664,25864980,24074481,1670767998,3
149,143,144,29.0,29.2,13152256,17844295,16606106,1670767944,3
150,245,246,30.0,29.2,22786048,30829811,28645608,1670768046,3
151,40,41,28.6,29.0,3227648,4460493,4109657,1670767841,3
152,94,95,28.8,29.0,9244672,12456422,11594277,1670767895,3
153,167,168,29.2,29.0,14987264,20366769,18938019,1670767968,3
154,93,94,28.8,28.6,8855552,11972883,11129890,1670767894,3
155,120,121,29.0,28.6,11763712,15869563,14761959,1670767921,3
156,170,171,29.3,28.6,16171008,21872479,20333087,1670767971,3
157,221,222,29.8,28.6,20959232,28330674,26343927,1670768022,3
158,244,245,30.0,28.6,22396928,30344456,28183389,1670768045,3
159,15,16,28.8,28.4,999424,1468644,1327895,1670767816,3
160,66,67,28.5,28.1,5840896,7975776,7392772,1670767867,3
161,218,219,29.7,28.1,19783680,26866533,24953367,1670768019,3
162,222,223,29.8,28.1,21360640,28818889,26807799,1670768023,3
163,145,146,29.1,28.0,13938688,18815249,17534139,1670767946,3
164,117,118,28.9,27.8,10584064,14398316,13365277,1670767918,3
165,246,247,30.0,27.8,23179264,31330282,29122482,1670768047,3
166,67,68,28.5,27.6,6238208,8471657,7864314,1670767868,3
167,142,143,29.0,27.6,12713984,17352843,16140969,1670767943,3
168,196,197,29.6,27.6,18792448,25379747,23612301,1670767997,3
169,223,224,29.9,27.6,21749760,29282166,27248075,1670768024,3
170,248,249,30.1,27.6,23969792,32310804,30058399,1670768050,3
171,69,70,28.6,27.1,7024640,9445957,8794245,1670767870,3
172,118,119,28.9,27.1,10981376,14885339,13828097,1670767919,3
173,172,173,29.5,26.0,16904192,22745342,21165968,1670767973,3
174,219,220,29.7,25.5,20176896,27354593,25418104,1670768020,3
175,141,142,29.0,24.5,12320768,16869131,15678549,1670767942,3
176,192,193,29.6,22.4,17215488,23389562,21750450,1670767993,3
177,64,65,28.5,20.8,5050368,7010079,6470668,1670767865,3
178,121,122,29.0,20.8,12058624,16221540,15096433,1670767922,3
179,13,14,28.9,18.2,212992,494876,397857,1670767814,3
180,197,198,30.7,100.0,-26578944,37402045,38208419,1670768598,4
181,202,203,32.6,100.0,-26730496,37471746,38270864,1670768603,4
182,203,204,32.6,100.0,-26730496,37485073,38281880,1670768604,4
183,194,195,30.2,97.0,-22429696,35229356,34928868,1670768595,4
184,196,197,30.6,97.0,-27299840,36682561,37523212,1670768597,4
185,198,199,30.8,96.0,-26759168,37409993,38214805,1670768599,4
186,195,196,30.5,92.9,-27947008,35960951,36831084,1670768596,4
187,201,202,35.8,91.8,-26726400,37466678,38266674,1670768602,4
188,193,194,30.1,73.7,-29184000,34498238,32328170,1670768594,4
189,200,201,33.1,57.0,60837888,37453068,38253297,1670768601,4
190,204,205,32.6,53.5,-26730496,37493594,38290613,1670768605,4
191,199,200,32.2,50.0,-26722304,37443072,38243360,1670768600,4
192,95,96,30.2,47.0,14364672,18610344,17472713,1670768496,4
193,244,245,32.2,46.5,-21929984,43850551,44212950,1670768645,4
194,65,66,29.7,46.0,8060928,10629720,9976287,1670768466,4
195,14,15,29.7,45.9,892928,1322481,1194043,1670768415,4
196,17,18,29.5,45.5,2670592,3493013,3275499,1670768418,4
197,118,119,30.5,45.5,-47525888,21495913,20152772,1670768519,4
198,143,144,30.2,45.5,-35823616,25848065,24225889,1670768544,4
199,116,117,30.3,45.4,15310848,20050019,18769626,1670768517,4
200,119,120,30.4,45.4,-46923776,22226764,20843176,1670768520,4
201,219,220,32.5,45.4,-25235456,39552835,40187525,1670768620,4
202,67,68,29.9,45.0,9236480,12084012,11363185,1670768468,4
203,169,170,29.9,45.0,-31911936,30909214,28975669,1670768570,4
204,44,45,29.7,44.9,7118848,9203310,8693110,1670768445,4
205,142,143,30.3,44.9,-36421632,25122016,23529233,1670768543,4
206,120,121,30.4,44.8,-46342144,22953149,21535962,1670768521,4
207,192,193,29.7,44.6,-29773824,33775232,31635088,1670768593,4
208,69,70,30.0,44.4,10424320,13583535,12749260,1670768470,4
209,92,93,30.2,44.4,12587008,16443428,15401173,1670768493,4
210,43,44,29.7,44.3,6524928,8475385,7997694,1670768444,4
211,90,91,30.0,44.3,11407360,14991874,14018180,1670768491,4
212,246,247,32.1,44.2,-20750336,45296565,45593364,1670768647,4
213,218,219,32.5,44.1,-25833472,38824883,39495038,1670768619,4
214,94,95,30.2,44.0,13778944,17883334,16782853,1670768495,4
215,141,142,30.3,44.0,-37007360,24402764,22839482,1670768542,4
216,16,17,29.6,43.9,2076672,2768133,2580571,1670768417,4
217,167,168,30.0,43.9,-33099776,29460041,27590198,1670768568,4
218,171,172,29.8,43.9,-30724096,32355254,30355262,1670768572,4
219,168,169,29.9,43.8,-32505856,30184854,28283879,1670768569,4
220,146,147,30.1,43.7,-34045952,28014532,26286242,1670768547,4
221,42,43,29.6,43.4,5931008,7750016,7307186,1670768443,4
222,66,67,29.8,43.4,8650752,11352290,10664866,1670768467,4
223,68,69,30.0,43.4,9830400,12812306,12056931,1670768469,4
224,117,118,30.3,43.4,15900672,20777150,19461729,1670768518,4
