,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
37,16,17,4.7,0.8,356352,580116,537727,1671639617,1
38,17,18,4.7,0.8,438272,686617,638380,1671639618,1
39,24,25,4.7,0.8,565248,907534,844133,1671639626,1
40,47,48,4.7,0.8,1138688,1807637,1685770,1671639649,1
41,64,65,4.7,0.8,1232896,2099910,1954788,1671639666,1
42,72,73,4.8,0.8,1708032,2731149,2544919,1671639674,1
43,83,84,4.7,0.8,1716224,2861819,2663385,1671639685,1
44,95,96,4.8,0.8,2240512,3588951,3347529,1671639697,1
45,97,98,4.8,0.8,2277376,3655433,3408124,1671639699,1
46,118,119,4.8,0.8,2625536,4288926,4000988,1671639720,1
47,122,123,4.8,0.8,2842624,4571329,4267126,1671639724,1
48,123,124,4.8,0.8,2842624,4586673,4281058,1671639725,1
49,131,132,4.8,0.8,2842624,4667848,4355502,1671639733,1
50,134,135,4.8,0.8,2842624,4711519,4393823,1671639736,1
51,141,142,4.8,0.8,2940928,4895848,4566194,1671639743,1
52,142,143,4.8,0.8,3022848,5006873,4671660,1671639744,1
53,144,145,4.8,0.8,3198976,5233764,4885724,1671639746,1
54,145,146,4.8,0.8,3280896,5338691,4984289,1671639747,1
55,146,147,4.8,0.8,3366912,5449263,5088102,1671639748,1
56,168,169,4.8,0.8,3674112,6054450,5649421,1671639770,1
57,175,176,4.8,0.8,3993600,6475431,6044115,1671639777,1
58,184,185,4.8,0.8,3993600,6564328,6123670,1671639786,1
59,192,193,4.8,0.8,4079616,6764618,6311632,1671639794,1
60,243,244,5.0,2.5,9953280,14032783,13171485,1671640445,2
61,17,18,4.8,2.0,872448,1178445,1114539,1671640218,2
62,119,120,4.9,2.0,5222400,7254994,6810155,1671640320,2
63,141,142,4.9,2.0,5656576,7998636,7548735,1671640342,2
64,168,169,4.9,2.0,7041024,9876244,9273044,1671640369,2
65,218,219,5.0,2.0,9048064,12715554,11935675,1671640419,2
66,67,68,4.8,1.8,2875392,4001204,3760291,1671640268,2
67,143,144,4.9,1.8,6000640,8458287,7943216,1671640344,2
68,171,172,4.9,1.8,7573504,10506254,9864478,1671640372,2
69,220,221,5.0,1.8,9400320,13133045,12329614,1671640421,2
70,13,14,4.8,1.5,172032,349846,325045,1671640214,2
71,15,16,4.8,1.5,524288,766753,723057,1671640216,2
72,16,17,4.8,1.5,692224,974539,920789,1671640217,2
73,40,41,4.8,1.5,1523712,2171982,2042376,1671640241,2
74,43,44,4.8,1.5,2052096,2792845,2628849,1671640244,2
75,64,65,4.8,1.5,2347008,3379612,3174990,1671640265,2
76,92,93,4.9,1.5,3956736,5516002,5185008,1671640293,2
77,93,94,4.9,1.5,4141056,5724777,5380710,1671640294,2
78,116,117,4.9,1.5,4698112,6629897,6225101,1671640317,2
79,117,118,4.9,1.5,4878336,6835326,6418704,1671640318,2
80,118,119,4.9,1.5,5046272,7040760,6611924,1671640319,2
81,170,171,4.9,1.5,7385088,10287132,9657054,1671640371,2
82,197,198,5.0,1.5,8663040,12033762,11297575,1671640398,2
83,248,249,5.0,1.5,10842112,15072451,14150643,1671640450,2
84,259,260,5.0,1.5,10878976,15237572,14302555,1671640461,2
85,39,40,4.8,1.3,1347584,1963393,1847071,1671640240,2
86,41,42,4.8,1.3,1687552,2378533,2237898,1671640242,2
87,65,66,4.8,1.3,2527232,3584228,3369327,1671640266,2
88,66,67,4.8,1.3,2695168,3789999,3561510,1671640267,2
89,68,69,4.8,1.3,3051520,4211026,3957655,1671640269,2
90,73,74,4.8,1.3,3264512,4505815,4234772,1671640274,2
91,120,121,4.9,1.3,5394432,7464546,7005764,1671640321,2
92,148,149,4.9,1.3,6520832,9046298,8497777,1671640349,2
93,156,157,4.9,1.3,6520832,9137573,8580554,1671640357,2
94,194,195,4.9,1.3,8179712,11408899,10750636,1671640395,2
95,195,196,4.9,1.3,8314880,11622111,10952610,1671640396,2
96,199,200,5.0,1.3,8699904,12103630,11362458,1671640400,2
97,236,237,5.0,1.3,9789440,13753160,12908300,1671640438,2
98,244,245,5.0,1.3,10137600,14240486,13365252,1671640446,2
99,247,248,5.0,1.3,10653696,14865927,13956618,1671640449,2
100,122,123,4.9,1.2,5435392,7522942,7059115,1671640323,2
101,14,15,4.8,1.0,352256,556591,522817,1671640215,2
102,18,19,4.8,1.0,1048576,1384202,1309786,1671640219,2
103,44,45,4.8,1.0,2138112,2910770,2740329,1671640245,2
104,83,84,4.8,1.0,3264512,4625830,4342585,1671640284,2
105,91,92,4.9,1.0,3788800,5307945,4988773,1671640292,2
106,94,95,4.9,1.0,4308992,5928442,5572223,1671640295,2
107,97,98,4.9,1.0,4341760,6008129,5645814,1671640298,2
108,142,143,4.9,1.0,5832704,8201647,7741092,1671640343,2
109,145,146,4.9,1.0,6389760,8870410,8332769,1671640346,2
110,146,147,4.9,1.0,6483968,8978372,8434203,1671640347,2
111,147,148,4.9,1.0,6483968,8992586,8447376,1671640348,2
112,166,167,4.9,1.0,6696960,9453672,8875741,1671640367,2
113,167,168,4.9,1.0,6868992,9668348,9078388,1671640368,2
114,192,193,4.9,1.0,7798784,10991528,10313579,1671640393,2
115,193,194,4.9,1.0,7966720,11200327,10553380,1671640394,2
116,203,204,5.0,1.0,8699904,12154513,11410891,1671640404,2
117,222,223,5.0,1.0,9748480,13541556,12714988,1671640423,2
118,223,224,5.0,1.0,9748480,13559019,12732154,1671640424,2
119,245,246,5.0,1.0,10305536,14446569,13560529,1671640447,2
120,0,1,4.9,50.0,0,0,0,1671640801,3
121,248,249,5.2,3.8,20934656,26441299,24911395,1671641049,3
122,66,67,5.0,3.5,5033984,6455437,6074624,1671640867,3
123,43,44,5.0,3.3,3690496,4676676,4449289,1671640844,3
124,92,93,5.0,3.3,7335936,9355784,8810883,1671640893,3
125,69,70,5.0,3.0,6078464,7674805,7227094,1671640870,3
126,95,96,5.1,3.0,8380416,10568459,9953599,1671640896,3
127,142,143,5.1,3.0,11067392,14150758,13324704,1671640943,3
128,67,68,5.0,2.8,5378048,6860381,6458201,1671640868,3
129,119,120,5.1,2.8,9891840,12565611,11834060,1671640920,3
130,144,145,5.1,2.8,11763712,14956864,14090286,1671640945,3
131,221,222,5.2,2.8,18329600,23248105,21890708,1671641022,3
132,15,16,4.9,2.5,774144,1068728,1003677,1671640816,3
133,65,66,5.0,2.5,4681728,6053541,5695973,1671640866,3
134,91,92,5.0,2.5,6983680,8948140,8426913,1671640892,3
135,145,146,5.1,2.5,12107776,15358330,14470468,1671640946,3
136,194,195,5.2,2.5,15679488,19945213,18785800,1671640995,3
137,17,18,4.9,2.3,1478656,1876168,1767291,1671640818,3
138,18,19,4.9,2.3,1826816,2273772,2147041,1671640819,3
139,40,41,5.0,2.3,2650112,3460574,3305078,1671640841,3
140,42,43,5.0,2.3,3383296,4271021,4064974,1671640843,3
141,44,45,5.0,2.3,4075520,5089538,4836203,1671640845,3
142,118,119,5.1,2.3,9547776,12158948,11451911,1671640919,3
143,120,121,5.1,2.3,10244096,12972310,12216613,1671640921,3
144,146,147,5.1,2.3,12460032,15755705,14848632,1671640947,3
145,147,148,5.1,2.3,12722176,16065082,15140596,1671640948,3
146,169,170,5.1,2.3,13721600,17453395,16443711,1671640970,3
147,197,198,5.2,2.3,16719872,21162006,19929443,1671640998,3
148,219,220,5.2,2.3,17633280,22435337,21125929,1671641020,3
149,246,247,5.2,2.3,20226048,25631026,24143555,1671641047,3
150,247,248,5.2,2.3,20582400,26035851,24529486,1671641048,3
151,249,250,5.1,2.1,21278720,26842448,25290065,1671641050,3
152,16,17,4.9,2.0,1122304,1475762,1386144,1671640817,3
153,116,117,5.1,2.0,8855552,11353591,10690090,1671640917,3
154,117,118,5.1,2.0,9199616,11759015,11071745,1671640918,3
155,171,172,5.1,2.0,14422016,18263802,17206665,1671640972,3
156,196,197,5.2,2.0,16375808,20759134,19550860,1671640997,3
157,220,221,5.2,2.0,17936384,22841027,21508502,1671641021,3
158,223,224,5.2,2.0,19021824,24053303,22656349,1671641024,3
159,19,20,5.0,1.8,2084864,2578443,2436447,1671640820,3
160,70,71,5.0,1.8,6336512,7976202,7511326,1671640871,3
161,90,91,5.0,1.8,6635520,8546750,8044651,1671640891,3
162,93,94,5.1,1.8,7680000,9762792,9192476,1671640894,3
163,121,122,5.1,1.8,10584064,13377012,12598043,1671640922,3
164,168,169,5.1,1.8,13385728,17049494,16064098,1671640969,3
165,193,194,5.1,1.8,15331328,19535852,18400002,1671640994,3
166,198,199,5.2,1.8,16986112,21467099,20216239,1671640999,3
167,218,219,5.2,1.8,17285120,22027398,20741008,1671641019,3
168,224,225,5.2,1.8,19111936,24167499,22763645,1671641025,3
169,13,14,4.9,1.5,86016,255215,234450,1671640814,3
170,141,142,5.1,1.5,10719232,13752314,12945571,1671640942,3
171,143,144,5.1,1.5,11419648,14556093,13708523,1671640944,3
172,167,168,5.1,1.5,13029376,16641935,15678126,1671640968,3
173,170,171,5.1,1.5,14069760,17855423,16822001,1671640971,3
174,172,173,5.1,1.5,14766080,18668525,17589211,1671640973,3
175,195,196,5.2,1.5,16023552,20355521,19169624,1671640996,3
176,222,223,5.2,1.5,18669568,23642482,22271096,1671641023,3
177,244,245,5.2,1.5,19501056,24829593,23380132,1671641045,3
178,251,252,5.0,1.5,21319680,26906275,25348414,1671641052,3
179,14,15,4.9,1.3,425984,664797,619785,1671640815,3
180,0,1,4.8,50.0,0,0,0,1671641401,4
181,42,43,4.9,4.0,5603328,6756592,6367844,1671641443,4
182,192,193,5.1,4.0,23146496,28231476,26578930,1671641594,4
183,244,245,5.2,4.0,30011392,36527464,34405610,1671641646,4
184,219,220,5.2,3.8,27103232,32982947,31058992,1671641621,4
185,143,144,5.1,3.6,17756160,21579583,20400963,1671641545,4
186,15,16,4.8,3.5,1658880,2031468,1955104,1671641416,4
187,16,17,4.8,3.5,2174976,2629508,2518632,1671641417,4
188,40,41,4.8,3.5,4567040,5575160,5246178,1671641441,4
189,43,44,4.9,3.5,6123520,7355159,6935545,1671641444,4
190,245,246,5.2,3.5,30523392,37121645,34967178,1671641647,4
191,94,95,5.0,3.3,12464128,15054934,14200363,1671641496,4
192,116,117,5.0,3.3,13811712,16823606,15870492,1671641518,4
193,119,120,5.1,3.3,15376384,18617274,17560831,1671641521,4
194,169,170,5.1,3.3,21282816,25873107,24364981,1671641571,4
195,196,197,5.1,3.3,25231360,30625954,28840080,1671641598,4
196,242,243,5.2,3.3,28958720,35331056,33274535,1671641644,4
197,243,244,5.2,3.3,29483008,35930528,33842781,1671641645,4
198,246,247,5.2,3.3,31047680,37719927,35533074,1671641648,4
199,67,68,4.9,3.1,8507392,10315726,9725569,1671641468,4
200,145,146,5.1,3.1,18796544,22822079,21534269,1671641547,4
201,17,18,4.8,3.0,2740224,3225894,3079343,1671641418,4
202,41,42,4.9,3.0,5087232,6166176,5808601,1671641442,4
203,68,69,4.9,3.0,9031680,10916739,10291020,1671641469,4
204,69,70,4.9,3.0,9465856,11413771,10759020,1671641470,4
205,90,91,5.0,3.0,10379264,12675256,11948866,1671641491,4
206,120,121,5.1,3.0,15798272,19116361,18032525,1671641522,4
207,191,192,5.1,3.0,22630400,27633448,26016084,1671641593,4
208,217,218,5.1,3.0,26058752,31787782,29928344,1671641619,4
209,218,219,5.1,3.0,26583040,32382873,30493603,1671641620,4
210,14,15,4.8,2.8,1171456,1431093,1392308,1671641415,4
211,18,19,4.8,2.8,3133440,3720335,3502759,1671641419,4
212,65,66,4.9,2.8,7462912,9118339,8597175,1671641466,4
213,91,92,5.0,2.8,10899456,13273411,12516804,1671641492,4
214,117,118,5.0,2.8,14327808,17418823,16431876,1671641519,4
215,166,167,5.1,2.8,19718144,24082592,22675893,1671641568,4
216,167,168,5.1,2.8,20242432,24683501,23243293,1671641569,4
217,194,195,5.1,2.8,24190976,29428129,27710601,1671641596,4
218,247,248,5.2,2.8,31567872,38318579,36099125,1671641649,4
219,13,14,4.8,2.5,606208,835439,808800,1671641414,4
220,64,65,4.9,2.5,6946816,8524235,8035616,1671641465,4
221,66,67,4.9,2.5,7995392,9716260,9160659,1671641467,4
222,89,90,5.0,2.5,9854976,12085825,11388078,1671641490,4
223,115,116,5.0,2.5,13283328,16228546,15305370,1671641517,4
224,141,142,5.1,2.5,16715776,20385154,19229570,1671641543,4
225,144,145,5.1,2.5,18280448,22221217,20925771,1671641546,4
226,171,172,5.1,2.5,22138880,26876753,25311145,1671641573,4
227,195,196,5.1,2.5,24698880,30030383,28275720,1671641597,4
228,39,40,4.8,2.3,4046848,4976585,4682132,1671641440,4
229,92,93,5.0,2.3,11419648,13869835,13081191,1671641494,4
230,93,94,5.0,2.3,11939840,14463640,13642841,1671641495,4
231,142,143,5.1,2.3,17227776,20979282,19833736,1671641544,4
232,168,169,5.1,2.3,20762624,25278445,23803724,1671641570,4
233,222,223,5.2,2.3,28491776,34567223,32559907,1671641624,4
234,118,119,5.0,2.1,14848000,18015851,16995413,1671641520,4
235,38,39,4.8,2.0,3518464,4378111,4116923,1671641439,4
236,140,141,5.1,2.0,16191488,19794385,18667851,1671641542,4
237,170,171,5.1,2.0,21794816,26469687,24925862,1671641572,4
238,220,221,5.2,2.0,27615232,33573156,31620139,1671641622,4
239,221,222,5.2,2.0,28139520,34165356,32181167,167164162,4
240,14,15,5.0,5.0,1470464,1828379,1721084,1671642015,5
241,90,91,5.0,5.0,13717504,16386687,15469653,1671642091,5
242,39,40,5.0,4.9,5296128,6348863,5987945,1671642040,5
243,247,248,5.2,4.9,41713664,49572400,46824471,1671642248,5
244,92,93,5.0,4.8,15101952,17969514,17006985,1671642093,5
245,169,170,5.1,4.8,28041216,33389480,31561307,1671642170,5
246,194,195,5.2,4.8,31866880,37950709,35844276,1671642195,5
247,68,69,5.0,4.6,12021760,14235268,13430426,1671642069,5
248,143,144,5.1,4.6,23564288,28019004,26493196,1671642144,5
249,219,220,5.2,4.6,35725312,42574708,40208514,1671642220,5
250,243,244,5.2,4.6,38895616,46403584,43822295,1671642244,5
251,91,92,5.0,4.5,14409728,17178843,16256568,1671642092,5
252,66,67,5.0,4.3,10633216,12642405,11930359,1671642067,5
253,118,119,5.1,4.3,19664896,23382223,22074621,1671642119,5
254,166,167,5.1,4.3,25960448,30967947,29279230,1671642167,5
255,217,218,5.2,4.3,34344960,40991527,38711843,1671642218,5
256,222,223,5.2,4.3,37806080,44945892,42451378,1671642223,5
257,13,14,4.9,4.1,786432,1037307,971636,1671642014,5
258,15,16,5.0,4.1,2174976,2619112,2470037,1671642016,5
259,40,41,5.0,4.1,5996544,7141481,6780587,1671642041,5
260,42,43,5.0,4.1,7376896,8720925,8272976,1671642043,5
261,43,44,5.0,4.1,8077312,9515574,9022995,1671642044,5
262,119,120,5.1,4.1,20357120,24175810,22824743,1671642120,5
263,170,171,5.1,4.1,28741632,34225268,32325575,1671642171,5
264,196,197,5.2,4.1,33247232,39532887,37343746,1671642197,5
265,65,66,5.0,4.0,9936896,11851408,11186340,1671642066,5
266,245,246,5.2,4.0,40321024,47989831,45322965,1671642246,5
267,41,42,5.0,3.9,6684672,7930613,7526371,1671642042,5
268,120,121,5.1,3.8,21049344,24967109,23572081,1671642121,5
269,168,169,5.1,3.8,27344896,32551053,30786720,1671642169,5
270,220,221,5.2,3.8,36421632,43369534,40959207,1671642221,5
271,246,247,5.2,3.8,41017344,48778129,46070318,1671642247,5
272,17,18,5.0,3.6,3604480,4198432,3963222,1671642018,5
273,69,70,5.0,3.6,12627968,14928477,14089381,1671642070,5
274,93,94,5.0,3.6,15798272,18762553,17755757,1671642094,5
275,94,95,5.0,3.6,16494592,19552500,18497553,1671642095,5
276,115,116,5.1,3.6,17575936,21011893,19828502,1671642116,5
277,142,143,5.1,3.6,22822912,27222103,25737893,1671642143,5
278,167,168,5.1,3.6,26652672,31805563,30034146,1671642168,5
279,171,172,5.2,3.6,29474816,35022985,33078953,1671642172,5
280,193,194,5.2,3.6,31174656,37160947,35095712,1671642194,5
281,195,196,5.2,3.6,32550912,38741565,36597180,1671642196,5
282,18,19,5.0,3.5,4210688,4887761,4615356,1671642019,5
283,218,219,5.2,3.3,35033088,41778469,39459183,1671642219,5
284,244,245,5.2,3.3,39632896,47193315,44570235,1671642245,5
285,140,141,5.1,3.2,21434368,25635204,24197747,1671642141,5
286,16,17,5.0,3.1,2871296,3408619,3215315,1671642017,5
287,64,65,5.0,3.1,9252864,11064325,10438192,1671642065,5
288,67,68,5.0,3.1,11325440,13439821,12681845,1671642068,5
289,117,118,5.1,3.1,18968576,22592818,21328797,1671642118,5
290,141,142,5.1,3.1,22138880,26434911,24990922,1671642142,5
291,145,146,5.1,3.1,24948736,29606135,27996736,1671642146,5
292,192,193,5.2,3.1,30482432,36371821,34347493,1671642193,5
293,221,222,5.2,3.1,37113856,44158174,41705860,1671642222,5
294,248,249,5.1,3.1,42147840,50075871,47297574,1671642249,5
295,116,117,5.1,2.8,18276352,21800368,20580007,1671642117,5
296,144,145,5.1,2.8,24248320,28809020,27241727,1671642145,5
297,197,198,5.2,2.8,33685504,40031724,37811751,1671642198,5
298,191,192,5.2,2.5,29782016,35583932,33600216,1671642192,5
299,44,45,5.0,2.3,8425472,9921034,9363992,1671642045,5
300,0,1,4.8,50.0,0,0,282,1671642601,6
301,95,96,5.2,6.3,20688896,24342991,22969669,1671642696,6
302,223,224,5.2,6.3,111276032,55659121,52478958,1671642824,6
303,91,92,5.1,6.0,17231872,20400714,19246215,1671642692,6
304,117,118,5.2,6.0,22908928,27078413,25552497,1671642718,6
305,246,247,5.2,5.6,114311168,59295202,55942612,1671642847,6
306,169,170,5.2,5.4,98258944,40414471,38096690,1671642770,6
307,171,172,5.2,5.4,99987456,42388857,39962343,1671642772,6
308,16,17,4.9,5.3,2859008,3406116,3209527,1671642617,6
309,65,66,5.0,5.3,11579392,13769320,13029800,1671642666,6
310,196,197,5.1,5.3,104808448,48077695,45334382,1671642797,6
311,247,248,5.2,5.3,115183616,60287722,56878965,1671642848,6
312,248,249,5.2,5.3,116047872,61278552,57813402,1671642849,6
313,119,120,5.2,5.1,24649728,29049925,27416930,1671642720,6
314,170,171,5.2,5.1,99127296,41402937,39029267,1671642771,6
315,218,219,5.1,5.1,106942464,50710335,47813381,1671642819,6
316,219,220,5.1,5.1,107806720,51697489,48751259,1671642820,6
317,244,245,5.2,5.1,112537600,57317108,54040281,1671642845,6
318,67,68,5.1,4.8,13357056,15794189,14900067,1671642668,6
319,146,147,5.2,4.8,95219712,36738952,34672341,1671642747,6
320,42,43,5.0,4.6,8462336,9994729,9425606,1671642643,6
321,168,169,5.3,4.6,97386496,39380082,37163648,1671642769,6
322,193,194,5.1,4.6,102207488,45116396,42535683,1671642794,6
323,220,221,5.1,4.6,108670976,52690480,49684578,1671642821,6
324,222,223,5.2,4.6,110407680,54667186,51546719,1671642823,6
325,15,16,4.9,4.4,1990656,2413803,2279024,1671642616,6
326,144,145,5.2,4.4,93474816,34767199,32809105,1671642745,6
327,167,168,5.2,4.4,96481280,38392847,36229733,1671642768,6
328,17,18,4.9,4.3,3727360,4387294,4141713,1671642618,6
329,40,41,4.9,4.3,6721536,8026740,7563255,1671642641,6
330,43,44,5.0,4.3,9326592,10979490,10354477,1671642644,6
331,66,67,5.0,4.3,12492800,14798430,13959353,1671642667,6
332,94,95,5.1,4.3,19828736,23356040,22038481,1671642695,6
333,120,121,5.2,4.3,25509888,30034769,28351116,1671642721,6
334,142,143,5.2,4.3,91746304,32786610,30936594,1671642743,6
335,14,15,4.9,4.1,1122304,1429845,1352067,1671642615,6
336,18,19,4.9,4.1,4599808,5371634,5070637,1671642619,6
337,69,70,5.1,4.1,15093760,17769240,16764181,1671642670,6
338,92,93,5.1,4.1,18087936,21386555,20179169,1671642693,6
339,93,94,5.1,4.1,18956288,22370063,21108616,1671642694,6
340,143,144,5.2,4.1,92618752,33775414,31870131,1671642744,6
341,194,195,5.1,4.1,103075840,46105984,43467682,1671642795,6
342,197,198,5.1,4.1,105684992,49066523,46264783,1671642798,6
343,245,246,5.2,4.1,113451008,58304500,55016167,1671642846,6
344,19,20,4.9,4.0,5201920,6070867,5724290,1671642620,6
345,121,122,5.2,4.0,26202112,30825168,29097991,1671642722,6
346,44,45,5.0,3.9,10194944,11974769,11313449,1671642645,6
347,68,69,5.1,3.9,14221312,16732649,15828388,1671642669,6
348,116,117,5.2,3.6,22044672,26093395,24618831,1671642717,6
349,118,119,5.2,3.6,23777280,28064190,26482684,1671642719,6
350,145,146,5.2,3.6,94351360,35757511,33745979,1671642746,6
351,172,173,5.1,3.6,100777984,43277233,40805095,1671642773,6
352,195,196,5.1,3.6,103948288,47091348,44402575,1671642796,6
353,41,42,5.0,3.4,7593984,9011945,8494105,1671642642,6
354,39,40,4.9,3.3,5857280,7036229,6626563,1671642640,6
355,221,222,5.1,3.3,109543424,53677525,50614528,1671642822,6
356,243,244,5.2,3.3,111669248,56330473,53106915,1671642844,6
357,70,71,5.1,3.1,15699968,18460951,17415852,1671642671,6
358,141,142,5.2,3.1,90873856,31797251,30006297,1671642742,6
359,90,91,5.1,2.6,16359424,19417664,18315736,1671642691,6
360,0,1,4.9,50.0,0,0,0,1671643201,7
361,67,68,5.3,7.8,16924672,19790561,18921416,1671643268,7
362,91,92,5.1,7.3,21606400,25281649,24147864,1671643292,7
363,94,95,5.2,7.3,24731648,28869456,27546000,1671643295,7
364,13,14,4.9,7.1,1306624,1611883,1520829,1671643214,7
365,14,15,5.0,6.8,2347008,2794883,2638333,1671643215,7
366,69,70,5.3,6.8,18837504,21959664,20968662,1671643270,7
367,221,222,5.3,6.7,55255040,64546014,61217539,1671643423,7
368,115,116,5.2,6.4,26300416,30871380,29384224,1671643316,7
369,196,197,5.3,6.4,49606656,57972315,54970806,1671643398,7
370,66,67,5.3,6.3,15880192,18609425,17806246,1671643267,7
371,219,220,5.3,6.1,53116928,62179243,58936992,1671643421,7
372,145,146,5.3,5.9,37187584,43440413,41252740,1671643346,7
373,194,195,5.3,5.9,47476736,55561274,52734765,1671643396,7
374,222,223,5.2,5.7,56287232,65725124,62334241,1671643424,7
375,40,41,5.1,5.6,9068544,10651553,10060982,1671643241,7
376,64,65,5.2,5.6,13795328,16246416,15579001,1671643265,7
377,90,91,5.1,5.6,20529152,24095919,23024209,1671643291,7
378,93,94,5.2,5.6,23691264,27644678,26384200,1671643294,7
379,119,120,5.2,5.6,30461952,35595511,33888626,1671643320,7
380,193,194,5.3,5.6,46440448,54427484,51619341,1671643395,7
381,68,69,5.3,5.4,17977344,20972723,20037079,1671643269,7
382,141,142,5.2,5.4,33021952,38710354,36789922,1671643342,7
383,167,168,5.3,5.4,39710720,46474200,44153957,1671643369,7
384,169,170,5.3,5.4,41795584,48880426,46388898,1671643371,7
385,171,172,5.3,5.4,43872256,51252139,48630522,1671643373,7
386,245,246,5.2,5.4,59928576,70121651,66454291,1671643447,7
387,243,244,5.1,5.2,57856000,67763215,64220188,1671643445,7
388,118,119,5.2,5.1,29425664,34407745,32725598,1671643319,7
389,120,121,5.2,5.1,31416320,36677476,34869600,1671643321,7
390,143,144,5.2,5.1,35110912,41077589,39023531,1671643344,7
391,144,145,5.2,5.1,36151296,42259942,40138885,1671643345,7
392,168,169,5.3,5.1,40755200,47699904,45320052,1671643370,7
393,192,193,5.3,5.1,45400064,53192876,50458907,1671643394,7
394,247,248,5.2,5.1,62013440,72487494,68692927,1671643449,7
395,38,39,5.1,5.0,6995968,8282470,7824393,1671643239,7
396,17,18,5.0,4.9,5476352,6334865,5992538,1671643218,7
397,42,43,5.1,4.9,11157504,13011787,12300017,1671643243,7
398,43,44,5.2,4.9,12193792,14199718,13423092,1671643244,7
399,65,66,5.3,4.9,14843904,17428658,16695041,1671643266,7
400,116,117,5.2,4.9,27344896,32048240,30497871,1671643317,7
401,117,118,5.2,4.9,28381184,33226807,31612455,1671643318,7
402,142,143,5.2,4.9,34062336,39893854,37904456,1671643343,7
403,195,196,5.3,4.9,48517120,56698521,53805181,1671643397,7
404,220,221,5.3,4.9,54157312,63360469,60060763,1671643422,7
405,166,167,5.3,4.8,38666240,45292923,43033479,1671643368,7
406,39,40,5.1,4.6,8028160,9468835,8940936,1671643240,7
407,248,249,5.2,4.6,62877696,73475669,69629435,1671643450,7
408,16,17,5.0,4.4,4435968,5157009,4873300,1671643217,7
409,170,171,5.3,4.4,42827776,50063378,47550767,1671643372,7
410,244,245,5.1,4.4,58892288,68941447,65335040,1671643446,7
411,246,247,5.2,4.4,60973056,71300806,67572386,1671643448,7
412,15,16,5.0,4.2,3383296,3977098,3756519,1671643216,7
413,41,42,5.1,4.1,10121216,11831913,11182964,1671643242,7
414,218,219,5.3,4.1,52084736,60996002,57819566,1671643420,7
415,61,62,5.2,4.0,12591104,14833506,14246065,1671643262,7
416,217,218,5.3,3.8,51036160,59817866,56708431,1671643419,7
417,92,93,5.2,3.7,22650880,26507763,25267713,1671643293,7
418,89,90,5.1,3.6,19484672,22919665,21913884,1671643290,7
419,197,198,5.3,3.6,50302976,58764266,55716392,1671643399,7
420,0,1,4.9,50.0,0,0,0,1671643801,8
421,93,94,5.3,8.7,-37408768,31969541,30247163,1671643894,8
422,92,93,5.3,7.8,25350144,30587001,28944136,1671643893,8
