,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
51,117,118,16.9,2.5,2609152,1865278,3990774,1671212518,1
52,123,124,16.9,2.5,3014656,2007080,4490995,1671212524,1
53,126,127,16.9,2.5,3014656,2037335,4519324,1671212527,1
54,134,135,16.9,2.5,3014656,2110257,4584818,1671212535,1
55,174,175,16.9,2.5,4222976,2794923,6278838,1671212575,1
56,198,199,16.9,2.5,4784128,3170708,7123484,1671212599,1
57,218,219,16.9,2.5,4915200,3406776,7452507,1671212619,1
58,220,221,16.9,2.5,5107712,3470069,7677685,1671212621,1
59,237,238,16.9,2.5,5423104,3698785,8169641,1671212638,1
60,115,116,16.8,9.5,4907008,2327015,6542420,1671213117,2
61,66,67,16.7,9.0,2957312,1367949,3922025,1671213068,2
62,244,245,17.3,8.6,10870784,5018274,14399586,1671213246,2
63,90,91,16.8,8.5,3846144,1824577,5128870,1671213092,2
64,145,146,16.9,8.1,6885376,3083706,9037683,1671213147,2
65,142,143,16.9,8.0,6332416,2925515,8385181,1671213144,2
66,243,244,17.2,8.0,10674176,4965146,14182007,1671213245,2
67,17,18,16.7,7.6,1024000,427329,1314273,1671213018,2
68,64,65,16.7,7.6,2592768,1259657,3483260,1671213066,2
69,140,141,16.9,7.6,5967872,2815992,7945436,1671213142,2
70,68,69,16.8,7.1,3325952,1485291,4366842,1671213070,2
71,118,119,16.8,7.1,5455872,2487587,7196050,1671213120,2
72,141,142,16.9,7.1,6144000,2867001,8162866,1671213143,2
73,194,195,17.0,7.1,8826880,4027608,11659040,1671213196,2
74,219,220,17.1,7.1,9805824,4533743,13021549,1671213221,2
75,247,248,17.3,7.0,11415552,5183900,15057195,1671213249,2
76,170,171,17.0,6.7,7872512,3575392,10371010,1671213172,2
77,40,41,16.7,6.6,1716224,822683,2295883,1671213042,2
78,41,42,16.7,6.6,1900544,878006,2515007,1671213043,2
79,65,66,16.7,6.6,2781184,1312216,3702178,1671213067,2
80,117,118,16.8,6.6,5271552,2430701,6974902,1671213119,2
81,166,167,16.9,6.6,7118848,3366787,9494283,1671213168,2
82,246,247,17.3,6.6,11235328,5131901,14841607,1671213248,2
83,43,44,16.7,6.5,2269184,984033,2949505,1671213045,2
84,193,194,17.0,6.5,8646656,3966862,11434933,1671213195,2
85,196,197,17.1,6.5,9203712,4131641,12093523,1671213198,2
86,245,246,17.3,6.5,11051008,5072314,14619372,1671213247,2
87,38,39,16.7,6.2,1351680,711629,1859417,1671213040,2
88,13,14,16.7,6.1,286720,211972,442935,1671213014,2
89,39,40,16.7,6.1,1531904,769147,2076306,1671213041,2
90,91,92,16.8,6.1,4022272,1878799,5346127,1671213093,2
91,144,145,16.9,6.1,6696960,3029112,8817261,1671213146,2
92,191,192,17.0,6.1,8265728,3864007,11002864,1671213193,2
93,218,219,17.1,6.1,9625600,4481405,12822055,1671213220,2
94,220,221,17.1,6.1,9990144,4586690,13257414,1671213222,2
95,16,17,16.7,6.0,839680,374322,1096494,1671213017,2
96,195,196,17.0,6.0,9015296,4082168,11878085,1671213197,2
97,222,223,17.2,5.9,10350592,4682093,13642265,1671213224,2
98,67,68,16.8,5.7,3141632,1430721,4147379,1671213069,2
99,14,15,16.7,5.6,479232,267716,663211,1671213015,2
100,42,43,16.7,5.6,2088960,933699,2736355,1671213044,2
101,89,90,16.8,5.6,3657728,1765636,4907611,1671213091,2
102,92,93,16.8,5.6,4206592,1928395,5560106,1671213094,2
103,94,95,16.8,5.6,4579328,2031969,5992723,1671213096,2
104,114,115,16.8,5.6,4706304,2265402,6320258,1671213116,2
105,143,144,16.9,5.6,6516736,2977052,8601099,1671213145,2
106,168,169,16.9,5.6,7491584,3464373,9924539,1671213170,2
107,169,170,16.9,5.6,7684096,3516199,10145578,1671213171,2
108,217,218,17.1,5.6,9437184,4415448,12551253,1671213219,2
109,221,222,17.2,5.6,10178560,4639472,13476709,1671213223,2
110,12,13,16.7,5.1,98304,160172,225863,1671213013,2
111,15,16,16.7,5.1,663552,323612,882286,1671213016,2
112,93,94,16.8,5.1,4395008,1982071,5777382,1671213095,2
113,116,117,16.8,5.1,5083136,2377915,6757446,1671213118,2
114,119,120,16.8,5.1,5648384,2543581,7414951,1671213121,2
115,167,168,16.9,5.1,7307264,3416366,9709403,1671213169,2
116,18,19,16.7,5.0,1114112,456968,1426666,1671213019,2
117,63,64,16.7,4.6,2404352,1210391,3267635,1671213065,2
118,192,193,17.0,4.6,8458240,3913810,11217675,1671213194,2
119,171,172,17.0,4.1,8048640,3617629,10578975,1671213173,2
120,0,1,16.8,50.0,0,0,0,1671213601,3
121,68,69,17.0,16.4,6279168,2122933,7742377,1671213669,3
122,65,66,17.0,16.3,5128192,1833203,6446765,1671213666,3
123,66,67,17.0,16.2,5496832,1931397,6879629,1671213667,3
124,67,68,17.0,15.7,5873664,2026336,7311169,1671213668,3
125,69,70,17.1,15.7,6610944,2217278,8168896,1671213670,3
126,16,17,16.8,14.1,1392640,493691,1725842,1671213617,3
127,18,19,16.8,14.1,2125824,684326,2584839,1671213619,3
128,15,16,16.8,13.7,1019904,397857,1295874,1671213616,3
129,14,15,16.8,13.4,647168,298830,863417,1671213615,3
130,119,120,17.4,13.3,10723328,3661107,13236465,1671213720,3
131,39,40,16.8,13.1,2637824,1014597,3343650,1671213640,3
132,245,246,17.7,13.1,21360640,7390895,26364667,1671213847,3
133,43,44,16.9,12.8,4120576,1394397,5074742,1671213644,3
134,144,145,17.5,12.8,12709888,4380042,15717340,1671213745,3
135,170,171,17.6,12.8,15175680,5208693,18729309,1671213771,3
136,143,144,17.5,12.7,12341248,4286654,15287989,1671213744,3
137,167,168,17.5,12.6,14053376,4922765,17437929,1671213768,3
138,246,247,17.7,12.3,21733376,7491430,26801367,1671213848,3
139,146,147,17.5,12.2,13447168,4577677,16579973,1671213747,3
140,169,170,17.6,12.2,14807040,5109633,18297224,1671213770,3
141,197,198,17.7,12.1,17997824,6135575,22170978,1671213798,3
142,90,91,17.1,12.0,7258112,2559635,9032368,1671213691,3
143,141,142,17.5,12.0,11595776,4090190,14425068,1671213742,3
144,93,94,17.2,11.9,8372224,2844366,10318639,1671213694,3
145,94,95,17.3,11.8,8736768,2944779,10751419,1671213695,3
146,220,221,17.7,11.8,19324928,6672597,23883422,1671213822,3
147,118,119,17.3,11.6,10350592,3561538,12803656,1671213719,3
148,248,249,17.8,11.4,22474752,7685849,27665828,1671213850,3
149,64,65,16.9,11.3,4718592,1733341,5954565,1671213665,3
150,145,146,17.5,11.3,13078528,4477433,16144918,1671213746,3
151,168,169,17.5,11.3,14430208,5016333,17865956,1671213769,3
152,218,219,17.7,11.3,18583552,6478961,23025068,1671213820,3
153,117,118,17.3,11.2,9977856,3462757,12370484,1671213718,3
154,222,223,17.7,10.8,20066304,6868441,24745596,1671213824,3
155,116,117,17.3,10.4,9609216,3367551,11942661,1671213717,3
156,171,172,17.6,10.4,15540224,5305674,19160352,1671213772,3
157,244,245,17.7,10.4,20992000,7295754,25933325,1671213846,3
158,193,194,17.6,10.3,16506880,5751430,20448897,1671213794,3
159,196,197,17.6,10.3,17616896,6042205,21741506,1671213797,3
160,41,42,16.8,10.2,3383296,1200382,4203523,1671213642,3
161,44,45,16.9,10.2,4493312,1477409,5492294,1671213645,3
162,221,222,17.7,10.2,19693568,6769231,24314074,1671213823,3
163,91,92,17.2,9.9,7622656,2657216,9464474,1671213692,3
164,92,93,17.1,9.9,7995392,2752374,9892215,1671213693,3
165,142,143,17.5,9.9,11972608,4188642,14859244,1671213743,3
166,247,248,17.8,9.8,22102016,7590327,27233548,1671213849,3
167,40,41,16.8,9.5,3010560,1110377,3774020,1671213641,3
168,17,18,16.8,9.4,1761280,587323,2152633,1671213618,3
169,195,196,17.7,9.4,17252352,5948384,21313009,1671213796,3
170,120,121,17.4,9.3,11096064,3756832,13663873,1671213721,3
171,219,220,17.7,9.3,18956288,6579470,23455536,1671213821,3
172,172,173,17.6,9.0,15822848,5373723,19479209,1671213773,3
173,95,96,17.3,8.8,9019392,3024201,11082494,1671213696,3
174,243,244,17.7,8.7,20574208,7202822,25504811,1671213845,3
175,13,14,16.8,8.3,229376,201325,431641,1671213614,3
176,194,195,17.6,8.3,16875520,5849846,20880859,1671213795,3
177,121,122,17.4,8.1,11280384,3809865,13883426,1671213722,3
178,42,43,16.8,7.9,3751936,1299099,4639177,1671213643,3
179,223,224,17.7,7.8,20348928,6950009,25073444,1671213825,3
180,15,16,17.0,20.5,1482752,518910,1849546,1671214216,4
181,244,245,17.8,18.8,31694848,9822206,38257405,1671214445,4
182,91,92,17.1,18.4,11341824,3548182,13724695,1671214292,4
183,93,94,17.1,18.4,12447744,3819523,15004437,1671214294,4
184,195,196,17.7,18.2,26050560,8003988,31392524,1671214396,4
185,42,43,17.0,17.8,5701632,1759390,6875901,1671214243,4
186,247,248,17.9,17.8,33349632,10246723,40190045,1671214448,4
187,40,41,17.0,17.7,4587520,1485326,5592906,1671214241,4
188,43,44,17.0,17.7,6254592,1904943,7522676,1671214244,4
189,119,120,17.3,17.7,16105472,4935645,19404853,1671214320,4
190,219,220,17.7,17.7,28594176,8840864,34501570,1671214420,4
191,168,169,17.5,17.5,21757952,6740375,26264870,1671214369,4
192,90,91,17.1,17.3,10776576,3399160,13076279,1671214291,4
193,143,144,17.4,17.3,18640896,5760476,22511423,1671214344,4
194,220,221,17.8,17.3,29147136,8979835,35143808,1671214421,4
195,222,223,17.8,17.3,30253056,9264378,36436077,1671214423,4
196,245,246,17.8,17.3,32247808,9959070,38898478,1671214446,4
197,14,15,17.0,17.1,933888,374307,1201668,1671214215,4
198,116,117,17.3,17.1,14442496,4517280,17475088,1671214317,4
199,171,172,17.6,17.0,23429120,7162521,28196931,1671214372,4
200,169,170,17.6,16.9,22306816,6875981,26904664,1671214370,4
201,16,17,17.0,16.8,2048000,656717,2490743,1671214217,4
202,118,119,17.3,16.8,15544320,4793117,18759615,1671214319,4
203,145,146,17.5,16.8,19755008,6031563,23793490,1671214346,4
204,144,145,17.5,16.7,19202048,5896999,23152426,1671214345,4
205,192,193,17.6,16.7,24338432,7577639,29462624,1671214393,4
206,196,197,17.7,16.6,26607616,8141926,32034454,1671214397,4
207,92,93,17.1,16.5,11886592,3680944,14360251,1671214293,4
208,194,195,17.6,16.4,25489408,7856598,30746009,1671214395,4
209,17,18,17.0,16.1,2600960,792214,3130128,1671214218,4
210,246,247,17.9,16.1,32804864,10100954,39544122,1671214447,4
211,39,40,17.0,15.9,4042752,1347939,4950671,1671214240,4
212,66,67,17.0,15.9,8241152,2580953,9977761,1671214267,4
213,193,194,17.6,15.7,24899584,7714574,30102072,1671214394,4
214,120,121,17.4,15.6,16658432,5071347,20046394,1671214321,4
215,218,219,17.7,15.6,28037120,8697711,33856185,1671214419,4
216,117,118,17.3,15.5,14991360,4652665,18114717,1671214318,4
217,243,244,17.8,15.5,31137792,9685225,37616076,1671214444,4
218,44,45,17.0,15.4,6717440,2016869,8054056,1671214245,4
219,18,19,17.0,15.3,3166208,933080,3772304,1671214219,4
220,167,168,17.5,15.3,21196800,6602892,25624730,1671214368,4
221,95,96,17.1,15.2,13475840,4078308,16185826,1671214296,4
222,67,68,17.0,15.1,8798208,2727032,10624583,1671214268,4
223,69,70,17.0,15.0,9900032,2998937,11908260,1671214270,4
224,41,42,17.0,14.9,5148672,1622464,6233549,1671214242,4
225,94,95,17.1,14.7,13012992,3956405,15646588,1671214295,4
226,141,142,17.4,14.6,17534976,5482267,21223298,1671214342,4
227,170,171,17.6,14.6,22863872,7017013,27550721,1671214371,4
228,221,222,17.7,14.5,29704192,9119025,35785882,1671214422,4
229,13,14,17.0,14.2,372736,239273,560290,1671214214,4
230,65,66,17.0,14.2,7688192,2441853,9333774,1671214266,4
231,115,116,17.2,14.1,13885440,4377554,16832748,1671214316,4
232,142,143,17.4,14.1,18092032,5621607,21867760,1671214343,4
233,217,218,17.7,13.6,27484160,8553140,33208234,1671214418,4
234,146,147,17.5,13.1,20213760,6146868,24327242,1671214347,4
235,64,65,17.0,12.6,7135232,2309508,8694426,1671214265,4
236,68,69,17.0,12.6,9355264,2861949,11264441,1671214269,4
237,197,198,17.7,11.8,26972160,8242218,32468821,1671214398,4
238,248,249,17.8,11.3,33726464,10336574,40616767,1671214449,4
239,166,167,17.5,10.9,20643840,6459445,24979713,1671214367,4
240,119,120,17.6,26.1,22065152,6179030,26167464,1671214921,5
241,143,144,17.6,26.0,25444352,7193042,30229588,1671214945,5
242,66,67,17.6,25.4,11694080,3297183,13875216,1671214867,5
243,115,116,17.6,24.7,19095552,5477156,22748968,1671214917,5
244,118,119,17.6,24.6,21323776,6004543,25310527,1671214920,5
245,141,142,17.6,24.5,23961600,6832475,28519858,1671214943,5
246,242,243,18.1,24.5,41168896,11793340,49056235,1671215044,5
247,245,246,18.1,24.4,43438080,12321338,51662167,1671215047,5
248,42,43,17.6,24.1,8269824,2308327,9823057,1671214843,5
249,91,92,17.6,24.1,15724544,4464990,18693279,1671214892,5
250,140,141,17.6,24.1,23220224,6652575,27664215,1671214942,5
251,13,14,17.3,24.0,1204224,423391,1497695,1671214814,5
252,117,118,17.6,24.0,20574208,5825240,24456633,1671214919,5
253,220,221,18.1,23.9,39321600,11145893,46792715,1671215022,5
254,89,90,17.6,23.7,14241792,4105073,16979032,1671214890,5
255,191,192,17.8,23.7,32194560,9240286,38365724,1671214993,5
256,246,247,18.0,23.6,44179456,12503536,52520758,1671215048,5
257,247,248,17.9,23.4,44908544,12665221,53317245,1671215049,5
258,116,117,17.6,23.3,19841024,5652975,23602692,1671214918,5
259,219,220,18.1,23.0,38576128,10963835,45896170,1671215021,5
260,67,68,17.6,22.8,12439552,3474092,14729363,1671214868,5
261,93,94,17.6,22.7,17207296,4817906,20397907,1671214895,5
262,167,168,17.7,22.7,28827648,8220451,34299530,1671214969,5
263,243,244,18.1,22.7,41955328,11971590,49933380,1671215045,5
264,64,65,17.6,22.4,10211328,2946255,12161613,1671214865,5
265,142,143,17.6,22.4,24702976,7012990,29374044,1671214944,5
266,40,41,17.6,22.3,6791168,1949650,8085844,1671214841,5
267,192,193,17.8,22.2,32940032,9412420,39216610,1671214994,5
268,194,195,17.9,22.2,34422784,9768494,40929915,1671214996,5
269,15,16,17.4,22.1,2682880,776739,3211328,1671214816,5
270,16,17,17.5,21.8,3465216,956242,4065119,1671214817,5
271,68,69,17.6,21.8,13180928,3651215,15586799,1671214869,5
272,145,146,17.6,21.8,26914816,7546811,31932107,1671214947,5
273,41,42,17.6,21.7,7491584,2128761,8922528,1671214842,5
274,195,196,17.9,21.7,35160064,9946740,41784634,1671214997,5
275,221,222,18.1,21.7,40054784,11326390,47649481,1671215023,5
276,14,15,17.3,21.6,1945600,599249,2354062,1671214815,5
277,38,39,17.6,21.6,5316608,1589383,6403185,1671214839,5
278,65,66,17.6,21.6,10956800,3120330,13016708,1671214866,5
279,166,167,17.7,21.5,28090368,8041789,33445578,1671214968,5
280,169,170,17.8,21.5,30306304,8577372,36007842,1671214971,5
281,244,245,18.2,21.5,42700800,12143895,50762216,1671215046,5
282,90,91,17.6,21.4,14983168,4286479,17833931,1671214891,5
283,217,218,18.0,21.4,37101568,10596528,44179419,1671215019,5
284,39,40,17.6,21.2,6057984,1771663,7258713,1671214840,5
285,92,93,17.6,21.2,16470016,4640603,19543728,1671214894,5
286,144,145,17.6,21.2,26169344,7372945,31082983,1671214946,5
287,17,18,17.6,20.8,4214784,1132456,4915316,1671214818,5
288,170,171,17.8,20.6,31043584,8760142,36863404,1671214972,5
289,193,194,17.9,20.4,33681408,9585857,40071073,1671214995,5
290,94,95,17.6,19.8,17944576,4993260,21243928,1671214896,5
291,218,219,18.0,19.8,37797888,10781713,45039539,1671215020,5
292,168,169,17.8,19.4,29560832,8397458,35151278,1671214970,5
293,196,197,18.0,18.8,35901440,10114103,42630943,1671214998,5
294,43,44,17.6,18.2,8966144,2472161,10575529,1671214844,5
295,12,13,17.3,14.9,466944,252517,646343,1671214813,5
296,63,64,17.6,14.4,9478144,2773224,11309490,1671214864,5
297,216,217,18.0,13.5,36356096,10419031,43325060,1671215018,5
298,120,121,17.6,13.1,22437888,6262865,26590169,1671214922,5
299,165,166,17.6,12.4,27340800,7857725,32588392,1671214967,5
300,0,1,17.9,50.0,0,0,0,1671215401,6
301,66,67,18.3,40.1,13336576,3623797,15797872,1671215467,6
302,69,70,18.5,39.3,16105472,4260879,18999458,1671215470,6
303,65,66,18.2,37.4,12406784,3406716,14727569,1671215466,6
304,248,249,19.0,37.2,119205888,14685452,65128271,1671215649,6
305,68,69,18.4,36.5,15187968,4055514,17937947,1671215469,6
306,67,68,18.3,36.3,14258176,3835783,16865789,1671215468,6
307,91,92,18.7,34.2,18419712,4992636,21870179,1671215492,6
308,223,224,18.8,34.2,114061312,13302406,59013551,1671215624,6
309,39,40,18.0,33.7,6529024,1861827,7803308,1671215440,6
310,247,248,18.9,33.7,118276096,14469723,64025387,1671215648,6
311,16,17,18.0,33.5,3301376,927713,3963285,1671215417,6
312,245,246,18.8,33.5,116436992,14039252,61933405,1671215646,6
313,17,18,18.0,33.3,4276224,1138985,5025827,1671215418,6
314,246,247,18.9,33.3,117350400,14254251,63000087,1671215647,6
315,220,221,18.9,32.8,111284224,12664942,55808706,1671215621,6
316,18,19,18.0,32.7,5148672,1354967,6092749,1671215419,6
317,40,41,18.0,32.6,7458816,2076033,8870070,1671215441,6
318,42,43,18.1,32.0,9310208,2506030,11004478,1671215443,6
319,168,169,19.2,31.7,99401728,9518112,41820481,1671215569,6
320,219,220,18.9,31.2,110358528,12451955,54742747,1671215620,6
321,43,44,18.2,31.0,10240000,2718571,12073003,1671215444,6
322,44,45,18.2,30.7,11161600,2921950,13129929,1671215445,6
323,119,120,18.9,30.6,26288128,7019655,31053216,1671215520,6
324,194,195,19.1,30.5,105365504,11102190,48865341,1671215595,6
325,14,15,17.9,30.2,1490944,495431,1828781,1671215415,6
326,142,143,19.0,30.2,93503488,7971614,34896763,1671215543,6
327,15,16,18.0,29.8,2412544,711278,2896740,1671215416,6
328,249,250,19.0,29.8,120037376,14866276,66046704,1671215650,6
329,92,93,18.7,29.6,19345408,5206176,22932946,1671215493,6
330,94,95,18.8,29.4,21237760,5641446,25065377,1671215495,6
331,171,172,19.2,29.2,102211584,10160226,45023255,1671215572,6
332,222,223,18.9,29.2,113135616,13089083,57944803,1671215623,6
333,41,42,18.1,28.9,8376320,2289542,9936136,1671215442,6
334,120,121,18.9,28.9,27217920,7237827,32118911,1671215521,6
335,195,196,19.1,28.9,106336256,11320660,49933981,1671215596,6
336,196,197,19.0,28.9,107270144,11534744,51002750,1671215597,6
337,95,96,18.8,28.8,22130688,5862326,26135287,1671215496,6
338,145,146,19.1,28.8,96301056,8621358,38138174,1671215546,6
339,169,170,19.2,28.8,100368384,9728762,42883026,1671215570,6
340,93,94,18.7,28.4,20275200,5420838,23995606,1671215494,6
341,172,173,19.2,28.4,103149568,10371644,46088300,1671215573,6
342,221,222,18.9,28.3,112209920,12873329,56873174,1671215622,6
343,197,198,18.9,28.2,108187648,11747082,52065044,1671215598,6
344,143,144,19.0,28.1,94441472,8193440,35983415,1671215544,6
345,117,118,18.9,28.0,24444928,6593070,28918068,1671215518,6
346,146,147,19.2,27.9,97267712,8841283,39207696,1671215547,6
347,144,145,19.1,27.3,95371264,8406885,37029962,1671215545,6
348,167,168,19.2,26.9,98484224,9311271,40756229,1671215568,6
349,244,245,18.9,26.9,115494912,13820737,60821896,1671215645,6
350,193,194,19.2,26.7,104439808,10882558,47797627,1671215594,6
351,170,171,19.2,25.8,101298176,9944028,43951696,1671215571,6
352,118,119,18.9,25.6,25366528,6805941,29983200,1671215519,6
353,116,117,18.8,25.5,23511040,6378870,27853961,1671215517,6
354,70,71,18.5,25.3,16760832,4406760,19743661,1671215471,6
355,90,91,18.6,22.3,17498112,4772005,20777035,1671215491,6
356,121,122,19.0,21.4,91987968,7400441,32960529,1671215522,6
357,198,199,18.9,20.2,108843008,11904794,52813079,1671215599,6
358,141,142,19.0,19.9,92585984,7755592,33830716,1671215542,6
359,218,219,18.9,19.8,109436928,12238042,53673168,1671215619,6
360,68,69,19.0,47.4,16842752,4401785,19832202,1671216069,7
361,69,70,19.1,46.9,17956864,4653400,21110345,1671216070,7
362,67,68,18.9,45.1,15687680,4144873,18545917,1671216068,7
363,92,93,19.2,44.6,21618688,5693768,25531652,1671216093,7
364,15,16,18.2,43.6,1437696,493819,1776087,1671216016,7
365,66,67,18.8,43.3,14577664,3889450,17223311,1671216067,7
366,248,249,19.4,43.2,64638976,16739669,75975403,1671216249,7
367,120,121,18.9,42.9,30953472,8032883,36441346,1671216121,7
368,247,248,19.4,42.4,63537152,16478902,74695220,1671216248,7
369,19,20,18.4,41.7,5844992,1503384,6886735,1671216020,7
370,43,44,18.6,41.4,10788864,2831177,12697191,1671216044,7
371,70,71,19.2,41.4,19070976,4906057,22388996,1671216071,7
372,250,251,19.2,41.3,66859008,17248363,78534283,1671216251,7
373,44,45,18.6,41.1,11898880,3086809,13975208,1671216045,7
374,249,250,19.3,40.7,65748992,16993786,77250593,1671216250,7
375,45,46,18.7,40.6,13012992,3337988,15247983,1671216046,7
376,196,197,19.3,40.5,50348032,13054519,59184163,1671216197,7
377,18,19,18.3,40.2,4734976,1251168,5609930,1671216019,7
378,198,199,19.3,40.2,52563968,13562625,61732507,1671216199,7
379,246,247,19.5,39.9,62418944,16221787,73415061,1671216247,7
380,93,94,19.1,39.8,22732800,5945948,26763780,1671216094,7
381,122,123,18.9,39.8,33136640,8525261,38946918,1671216123,7
382,94,95,19.0,39.4,23875584,6205271,28100925,1671216095,7
383,95,96,18.9,39.3,24940544,6462100,29318497,1671216096,7
384,245,246,19.5,39.2,61304832,15962708,72133337,1671216246,7
385,17,18,18.2,38.9,3670016,1001061,4333149,1671216018,7
386,173,174,19.2,38.7,46497792,11973231,54594034,1671216174,7
387,143,144,18.9,38.3,34754560,9088816,40927793,1671216144,7
388,223,224,19.5,38.3,58671104,15166599,68943824,1671216224,7
389,222,223,19.5,38.2,57561088,14912821,67664059,1671216223,7
390,42,43,18.6,38.1,9678848,2580135,11420191,1671216043,7
391,96,97,18.8,37.9,26103808,6723986,30653353,1671216097,7
392,16,17,18.2,37.8,2555904,750420,3057167,1671216017,7
393,146,147,18.9,37.8,38080512,9851561,44758096,1671216147,7
394,145,146,18.9,37.3,36970496,9595549,43481003,1671216146,7
395,199,200,19.4,37.3,53628928,13803795,62953884,1671216200,7
396,197,198,19.3,37.2,51453952,13305893,60454538,1671216198,7
397,220,221,19.4,37.0,55332864,14407598,65104910,1671216221,7
398,224,225,19.5,36.8,59777024,15424421,70221323,1671216225,7
399,119,120,18.8,36.6,29806592,7775083,35072737,1671216120,7
400,121,122,18.9,36.2,32030720,8277776,37624423,1671216122,7
401,71,72,19.2,35.6,20094976,5138864,23560467,1671216072,7
402,118,119,18.8,35.4,28737536,7519868,33884426,1671216119,7
403,169,170,19.1,35.4,42020864,10955670,49482110,1671216170,7
404,147,148,19.0,35.3,39190528,10113750,46040056,1671216148,7
405,172,173,19.2,34.9,45391872,11722258,53318403,1671216173,7
406,171,172,19.2,34.8,44285952,11464900,52040029,1671216172,7
407,144,145,18.9,34.5,35852288,9339221,42202071,1671216145,7
408,221,222,19.4,34.1,56446976,14660460,66382105,1671216222,7
409,148,149,19.0,33.5,40202240,10340608,47200945,1671216149,7
410,170,171,19.1,33.0,43171840,11208912,50761335,1671216171,7
411,195,196,19.3,32.6,49180672,12798788,57900350,1671216196,7
412,41,42,18.5,32.3,8523776,2326945,10142728,1671216042,7
413,194,195,19.2,31.9,48115712,12544153,56621880,1671216195,7
414,20,21,18.4,28.9,6676480,1683375,7789925,1671216021,7
415,40,41,18.5,27.3,7458816,2069335,8867055,1671216041,7
416,117,118,18.8,26.0,27582464,7261078,32515611,1671216118,7
417,97,98,18.8,23.8,26800128,6879286,31439999,1671216098,7
418,168,169,19.1,23.0,40947712,10705269,48209073,1671216169,7
419,91,92,19.2,18.9,20504576,5438666,24244510,1671216092,7
420,90,91,19.4,62.1,23773184,6237814,28911917,1671216691,8
421,144,145,19.2,61.2,-20828160,10967000,51589005,1671216746,8
422,120,121,19.2,56.4,-26595328,9486008,44749429,1671216721,8
